FC3,FC4,FCz
0.733078730310488,0.480618571518805,0.784401639961558
0.736595542990777,0.493214807693535,0.785868252909873
0.734451331171217,0.490279905544852,0.784314181576411
0.734892678933413,0.492865423245478,0.783757633932577
0.735323031313801,0.498523394384728,0.78388761942135
0.734904598096798,0.49960300511815,0.784718931578481
0.735720776392893,0.503124180018587,0.785372356815445
0.735533970052572,0.503934123416786,0.787167404620047
0.734605045085022,0.499624272410694,0.787997151396447
0.737123294394197,0.490405769372664,0.789039047881203
0.732825415712205,0.482000662065682,0.788828440752481
0.732700731982729,0.482338140109628,0.788797561986266
0.719492180090326,0.461685116894791,0.777599953270176
0.719536509463519,0.457877884599347,0.776870628025362
0.719287627826048,0.471809566375887,0.776428797049974
0.723305910502796,0.482642997802576,0.782569499105261
0.723599924610936,0.454932792125855,0.778900417847356
0.730410042704616,0.455805696618887,0.778856586598878
0.726041640872928,0.459965370492808,0.778224861407235
0.726947685418694,0.475491341731569,0.779229578078243
0.73343695048924,0.492391844317918,0.779865783603646
0.765087217598042,0.521317883696291,0.810873425155723
0.76817601922402,0.524670458320009,0.816898652573233
0.784129885556651,0.533141031404543,0.824416180325824
0.786104567906127,0.533429295093324,0.824579265784781
0.784314132202828,0.546795346551722,0.822832304314788
0.76583454139611,0.538362386680289,0.804339422808845
0.778141907887869,0.559836822523233,0.812333712069926
0.779452643561061,0.553260676358605,0.806202770150561
0.781365187383427,0.581525218752093,0.811728778655755
0.776592973685234,0.57727669730679,0.807061209556279
0.777222046386103,0.575758890585144,0.807051487363735
0.758651973563649,0.575684396951649,0.79626695795333
0.758510009442375,0.573770471617771,0.795663123205338
0.74794726530077,0.563776562026772,0.788104778284281
0.735351785725168,0.536039697662074,0.780325334005782
0.737221805659958,0.546337496534881,0.781525033922512
0.7367358500861,0.538916434485917,0.7792231141037
0.737712840437475,0.53874996196142,0.779133690688916
0.742203787080906,0.563999589353135,0.78578258583244
0.731405529597988,0.547223333579288,0.785749322544712
0.704995615959957,0.550489726389328,0.785226361293493
0.704714956872543,0.555407414185367,0.785161745988423
0.674355522075048,0.531827578071249,0.752506441013398
0.678049948824271,0.531331501189009,0.75137648142739
0.673390270934914,0.532730104306908,0.748601858459366
0.674522475390843,0.529809089022234,0.749831462005805
0.665203548401469,0.505314468430481,0.742478517084184
0.687953980885628,0.519205598670094,0.759958407290754
0.702704222528322,0.539269266946591,0.775339107692507
0.700639240987466,0.537550656614196,0.776066885019931
0.721309595250703,0.560791223988454,0.796711891391613
0.724959119252956,0.547063858680194,0.799383853484141
0.72599055492701,0.545051345777678,0.79828039495612
0.72488853709695,0.557557865577979,0.79810715074704
0.744144304135825,0.580599088858338,0.815050430176893
0.748645814281713,0.593009408262862,0.823922415662095
0.751180433240703,0.605478587020831,0.825703458393118
0.748993047977418,0.581291493237627,0.813804899941242
0.750275473228915,0.588479856566459,0.813187416267333
0.751474223419962,0.590374562667252,0.815369221039355
