,target,linear-p,linear-rsquared,linear-rsquared_adj,linear-coef,nonlinear-p,nonlinear-rsquared,nonlinear-rsquared_adj,nonlinear-coef
0,bpm,0.8074765853184387,0.03706526520065845,-0.4444021021990123,-0.3417486278224784,0.8079475028533689,0.03688416166025488,-0.4446737575096176,-0.0023949260793387148
1,ibi,0.8065248567513927,0.03743263105506889,-0.4438510534173967,0.028991235862536657,0.8060441234148787,0.03761888206190189,-0.44357167690714716,1.7235013632005457e-05
2,lf,0.022478926757307262,0.9555474486335458,0.9333211729503187,-0.0025721942697113486,0.06087205815972105,0.881961291145158,0.822941936717737,-1.517154147173828e-06
3,hf,0.01185701896035653,0.9764265509779132,0.9646398264668699,-0.018131805375770978,0.021055536657201602,0.9583322623095195,0.9374983934642793,-3.774726093185016e-05
4,lf/hf,0.00724836869993837,0.9855558014489335,0.9783337021734002,-1.0953200275292492,0.025369685606151226,0.9499042497354524,0.9248563746031786,-0.17857098433859514
5,lf_diff,0.03589988601166739,0.9294890297923157,0.8942335446884736,0.0024822067357222776,0.07966453428310462,0.8470173694563345,0.7705260541845018,-2.3699416159460115e-06
6,hf_diff,0.3657888999134642,0.4022237194729743,0.10333557920946146,0.01787983515587324,0.4210428522497809,0.3351913789310683,0.0027870683966024767,4.9032795845588514e-05
7,lfhf_diff,0.007328233517284587,0.9853972359719146,0.9780958539578719,0.7840838365734869,0.03832114336920838,0.9248262232907066,0.8872393349360599,-0.14551537454044605
8,FC3,0.7286051486050908,0.07365516536366601,-0.38951725195450093,-5.370720770787095,0.6950559534621717,0.0929908715188652,-0.3605136927217023,-7.4446450132196205
9,FC4,0.13496363106539008,0.7482879195795743,0.6224318793693615,15.007758904143014,0.12937919035035836,0.7579805941949973,0.636970891292496,17.15649115272687
10,FCz,0.906181516037028,0.008801907933110198,-0.48679713810033465,1.5000963222786972,0.9152924957672736,0.0071753612733371774,-0.48923695808999423,1.2079007358892984
11,mean_3ch,0.7020304475870645,0.08878585416516427,-0.3668212187522535,6.339819878307402,0.6865912421205326,0.09822504951554956,-0.3526624257266757,7.267622968109677
12,concentration_FC3,0.7522267168584976,0.061391599838719446,-0.4079126002419209,5.208799422611095,0.7973518793561952,0.04106626080046594,-0.4384006087993011,6.398017518143291
13,concentration_FC4,0.13476537488350568,0.7486309565004803,0.6229464347507204,-16.270439785888023,0.1426923395722964,0.7349764246280226,0.6024646369420339,-25.001834740406604
14,concentration_FCz,0.916888737676091,0.006907481925073844,-0.48963877711238935,-1.3651855532387227,0.8941062971345486,0.01121347630655678,-0.4831797855401647,-3.665075653557224
15,concentration_mean,0.7153327443907542,0.08103544641609983,-0.37844683037585014,-6.188222178615261,0.7372462549409676,0.06903953054254763,-0.3964407041861786,-9.324323736503892
