,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.39144259848502627,0.6426885691266854,0.5976082215769145,0.7460059532058596,0.300777629990062,0.337086293631047,0.3154475971022966,0.47586526615969876,0.6621009146364865,,,,,,,,
boredom,0.3502362026370276,0.5525240743245435,0.4250169859703243,0.7429279391224525,0.27946095306582774,0.3276793598702263,0.2978223240065233,0.28928004986113964,0.5734896664724402,0.09016449480214184,0.17259123560659023,0.0030780140834071323,0.25495449845326407,0.39156106242494604,0.11030037631977796,0.0886112481640464,0.252271979065996
flow,0.33860191363550035,0.5004548230945319,0.5095791249695611,0.6879613870002629,0.2481150928619539,0.2856653599163286,0.3238498050792239,0.3054879135601209,0.565998445021452,0.14223374603215344,0.08802909660735336,0.058044566205596726,0.338032777532441,0.37098259888490104,0.268745612370892,0.0961024696150345,0.32592032959607803
ultra,0.29583985008470864,0.5273323767483774,0.535135827295309,0.7072936026212174,0.27581738337400474,0.31284243420541386,0.36879105160884923,0.2867217306564213,0.5899206022216346,0.11535619237830796,0.06247239428160556,0.038712350584642174,0.259786077174697,0.288816363293123,0.19318669771895391,0.0721803124148519,0.247263046062258
overload,0.21607250594819558,0.2634456806329319,0.26380157107688423,0.3325072552028693,0.17423878716882255,0.2044518962440386,0.21188723289990663,0.36255947382148557,0.2865848356375618,0.3792428884937535,0.3338066505000303,0.41349869800299033,0.6152490489084108,0.48415984865586204,0.603033249050429,0.3755160789989247,0.5674807155382339
