,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.09771150260328841,0.3592780316541683,0.11285130451412533,0.4615493303618267,0.48625655506603477,0.4556553477241436,0.25495700689619544,0.3183227255456832,0.31122622217670676,,,,,,,,
boredom,0.2051381996295001,0.6166134150946444,0.5841111820471135,0.8100662472282714,0.8834117471411491,0.8778982636722975,0.49876830490560053,0.15706183080231623,0.6702636147900097,-0.25733538344047613,-0.4712598775329882,-0.34851691686644465,-0.04836392973449599,-0.28200906904130596,-0.182574746647164,-0.359037392613303,-0.17098258180765533
flow,0.4219490835607458,0.7336427190281729,0.6863832280075931,0.8437917612676074,0.8561435824133921,0.8744824470007735,0.7036852784886246,0.16099994712849827,0.7546059027677913,-0.37436468737400463,-0.5735319234934678,-0.38224243090578064,-0.11659847576343008,-0.37608897516398104,-0.20598267692891203,-0.44337968059108435,-0.2328900426187744
ultra,0.40837313735604713,0.8021288463885631,0.69059919066592,0.865913521985625,0.8889981806515979,0.9088828799468083,0.7202515202813896,0.14643172951048972,0.7862138530133693,-0.4428508147343948,-0.5777478861517947,-0.4043641916237983,-0.30874311802353693,-0.29920666155307696,-0.283590828877352,-0.4749876308366627,-0.2971802028179886
overload,0.16896028290730097,0.39209221079829526,0.3510789161384906,0.4759249722867361,0.452572288053879,0.5061634071891783,0.2715117990852051,0.23177706711615598,0.40636536640784066,-0.03281417914412699,-0.2382276116243653,-0.014375641924909366,0.42863805802521293,0.11914125649191619,0.381402215888713,-0.09513914423113388,0.3097271768019474
