,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.2064369933218353,0.38861004471163607,0.3232919098061431,0.40890736715009995,0.13160960763575383,0.17703190387104817,0.19831822662312806,0.2620294361599492,0.3736031072226264,,,,,,,,
boredom,0.1390368065317507,0.18790765508892024,0.20400715684965473,0.18424127388360684,0.17021440101536567,0.2158099130731471,0.1202166853355799,0.246287760932542,0.19205202860739393,0.20070238962271583,0.11928475295648835,0.22466609326649312,0.4059715473964999,0.39663896389874187,0.5073981445166398,0.18155107861523243,0.43666955193729384
flow,0.11961749025910316,0.15360387001753043,0.1582976817669228,0.1725549345508921,0.1582250112337216,0.1727699636149694,0.10750289865932379,0.24799580907736204,0.16148549544511512,0.23500617469410565,0.1649942280392203,0.23635243259920785,0.4380722202102575,0.4017621924561468,0.5318367165445371,0.2121176117775113,0.4572237097369805
ultra,0.10499987318821803,0.10605333307707761,0.16121356312550045,0.12216392391587767,0.18929633464810067,0.1995376967555708,0.10378201976826636,0.25274086125505096,0.12981027337281856,0.2825567116345585,0.16207834668064264,0.2867434432342223,0.4380722202102575,0.4017621924561468,0.5318367165445371,0.2437928338498078,0.4572237097369805
overload,0.12412050609974291,0.12691260145128883,0.1452162791921281,0.13282306961578105,0.14254048428280963,0.1553061475096396,0.0973646928448705,0.24149253895528713,0.13498398341973264,0.2616974432603473,0.178075630614015,0.2760842975343189,0.4557700564690178,0.34365351205729794,0.508297287564788,0.2386191238028937,0.43590695203036794
