,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.2545638368665359,0.43771588654442,0.49379623856562,0.484020805687454,0.5339293711371488,0.5385500173340378,0.23458487139387954,0.4253087182184423,0.47184431026583135,,,,,,,,
boredom,0.38154520051937035,0.6189940381461302,0.6867176703626319,0.7224506205097574,0.37556339204051165,0.38040192015669555,0.30391260000409087,0.1959182054190326,0.6760541096728397,-0.18127815160171018,-0.19292143179701188,-0.2384298148223034,0.18135667503377195,0.09703681361254601,-0.06387336076556693,-0.20420979940700848,0.07150670929358367
flow,0.8446795657237243,0.8023097215590749,0.9036064186787022,0.9007155208582541,0.8576740066534818,0.8397798731569339,0.7554096538237374,0.21934526957345565,0.8688772203653438,-0.36459383501465487,-0.4098101801130822,-0.41669471517080015,-0.15250984302705295,-0.29550155491557395,-0.321386659397891,-0.3970329100995124,-0.25646601911350597
ultra,0.8811302133553205,0.8497836252637646,0.9095375592109265,0.9049293246103409,0.8851445909890089,0.8758444613261012,0.8124579922949643,0.23373598728972184,0.8880835030283439,-0.4120677387193446,-0.4157413206453065,-0.42090851892288694,-0.15250984302705295,-0.2537987804829329,-0.304564766480925,-0.41623919276251264,-0.23695779666363695
overload,0.7051591124471329,0.7110222777035838,0.757474114310613,0.7901726768395658,0.6370022577308263,0.7081448571210639,0.6320802271647699,0.24763647438523378,0.7528896896179208,-0.27330639115916383,-0.26367787574499296,-0.30615187115211184,0.058602398307410986,-0.03407058515188699,-0.10127698075354197,-0.28104537935208956,-0.025581722532672657
