,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.4611143567615268,0.8148423132573893,0.8261547723392745,0.8570299830971614,0.2683955302971013,0.46976201514881893,0.4618164499150188,0.5941593458308987,0.8326756895646085,,,,,,,,
boredom,0.4285470895563131,0.6830712070319164,0.7785002748157589,0.8102409872422336,0.3313919155530112,0.3770603101850451,0.3441567665603592,0.31003538987865636,0.7572708230299696,0.13177110622547294,0.04765449752351558,0.046788995854927795,0.220532442780647,0.11844778661472499,0.10797689392711796,0.07540486653463878,0.1489857077741633
flow,0.5082688136440604,0.7009665393207065,0.7809701484822802,0.8126267370834833,0.25262115245706834,0.40801435749603465,0.4855073148865478,0.32433362737190874,0.7648544749621567,0.1138757739366828,0.04518462385699429,0.044403246013678066,0.19972051890628295,0.14672962871955897,0.13710821897314107,0.06782121460245172,0.161186122199661
ultra,0.5161116985803343,0.7610821352509759,0.8171732754542762,0.8452897465605811,0.28743284049504264,0.4376191522441073,0.5153285215505912,0.32805592460114397,0.8078483857552777,0.05376017800641342,0.008981496884998275,0.011740236536580295,0.19728136504024496,0.14672962871955897,0.13710821897314107,0.024827303809330663,0.16037307091098166
overload,0.4492059228077284,0.4653649943100183,0.6322575053046332,0.7272290049848529,0.17645459501997557,0.26493829410786196,0.38864889787333295,0.3802860025461523,0.6082838348665015,0.349477318947371,0.19389726703464127,0.1298009781123085,0.6235761468612411,0.408202925829097,0.24518848105325197,0.22439185469810694,0.42565585124786337
