,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.5162668450401658,0.6965024203869141,0.6458240895705242,0.8151671723540254,0.32621996264895653,0.3441282645972177,0.32321357381573057,0.523903189773362,0.719164560770488,,,,,,,,
boredom,0.4768271743537306,0.7339808938667192,0.8098578945357501,0.8483573288465652,0.3128909115993751,0.4179508356361152,0.3465860164246908,0.26007869522350235,0.7973987057496781,-0.03747847347980504,-0.1640338049652259,-0.03319015649253987,0.182199622392616,-0.045955775006409016,0.06450561736855598,-0.07823414497919028,0.06691648825158765
flow,0.4568037975478746,0.6722560586467516,0.7139623286343576,0.7652758942103255,0.10490900006287752,0.24560780177892982,0.3923757987110982,0.27582920839114394,0.7171647604971451,0.02424636174016248,-0.06813823906383343,0.04989127814369987,0.283443402030331,0.09561191894389698,0.20463086291195198,0.001999800273342974,0.19456206129539333
ultra,0.47267211182864705,0.7165763503398083,0.726426947472089,0.791033074028189,0.1219739892306363,0.2555491150215465,0.41300504829589574,0.2850460691022067,0.7446787906133622,-0.020073929952894143,-0.08060285790156485,0.02413409832583635,0.27865188535984,0.140169326241384,0.24156227816461506,-0.025514229842874214,0.22012782992194635
overload,0.31803024818992925,0.4736326002105691,0.45532796166893713,0.5441109753993999,0.13634606617695139,0.152909119300868,0.3324077173803838,0.35086884725907713,0.4910238457596354,0.22286982017634505,0.19049612790158704,0.27105619695462546,0.5323175079229661,0.423796190691135,0.49716517177268,0.22814071501085254,0.48442629012892696
