,0
0,840.0
1,854.0
2,856.0
3,824.0
4,770.0
5,818.0
6,832.0
7,844.0
8,808.0
9,796.0
10,848.0
11,876.0
12,880.0
13,828.0
14,824.0
15,854.0
16,862.0
17,842.0
18,782.0
19,816.0
20,818.0
21,846.0
22,816.0
23,772.0
24,800.0
25,824.0
26,798.0
27,760.0
28,788.0
29,780.0
30,774.0
31,728.0
32,746.0
33,804.0
34,816.0
35,770.0
36,788.0
37,832.0
38,862.0
39,806.0
40,812.0
41,860.0
42,860.0
43,784.0
44,804.0
45,806.0
46,806.0
47,758.0
48,798.0
49,848.0
50,868.0
51,828.0
52,874.0
53,896.0
54,908.0
55,824.0
56,864.0
57,870.0
58,846.0
59,782.0
60,828.0
61,854.0
62,866.0
63,822.0
64,856.0
65,874.0
66,876.0
67,808.0
68,872.0
69,898.0
70,878.0
71,812.0
72,884.0
73,914.0
74,876.0
75,808.0
76,864.0
77,880.0
78,888.0
79,786.0
80,852.0
81,852.0
82,804.0
83,744.0
84,774.0
85,752.0
86,732.0
87,792.0
88,748.0
89,766.0
90,836.0
91,872.0
92,832.0
93,798.0
94,864.0
95,892.0
96,844.0
97,804.0
98,870.0
99,886.0
100,842.0
101,812.0
102,870.0
103,892.0
104,838.0
105,832.0
106,870.0
107,882.0
108,830.0
109,836.0
110,880.0
111,898.0
112,842.0
113,848.0
114,870.0
115,872.0
116,788.0
117,806.0
118,838.0
119,820.0
120,772.0
121,808.0
122,836.0
123,834.0
124,792.0
125,848.0
126,870.0
127,816.0
128,788.0
129,856.0
130,866.0
131,832.0
132,786.0
133,838.0
134,850.0
135,794.0
136,768.0
137,858.0
138,878.0
139,828.0
140,794.0
141,872.0
142,900.0
143,888.0
144,816.0
145,882.0
146,902.0
147,898.0
148,826.0
149,872.0
150,882.0
151,872.0
152,808.0
153,870.0
154,898.0
155,888.0
156,832.0
157,874.0
158,886.0
159,852.0
160,798.0
161,850.0
162,856.0
163,846.0
164,794.0
165,850.0
166,870.0
167,870.0
168,808.0
169,842.0
170,866.0
171,882.0
172,812.0
173,864.0
174,882.0
175,856.0
176,778.0
177,838.0
178,874.0
179,886.0
180,796.0
181,844.0
182,862.0
183,884.0
184,802.0
185,812.0
186,852.0
187,858.0
188,752.0
189,776.0
190,852.0
191,870.0
192,858.0
193,794.0
194,846.0
195,870.0
196,858.0
197,798.0
198,834.0
199,856.0
200,858.0
201,808.0
202,848.0
203,878.0
204,882.0
205,832.0
206,852.0
207,878.0
208,874.0
209,812.0
210,854.0
211,870.0
212,868.0
213,792.0
214,854.0
215,870.0
216,870.0
217,812.0
218,864.0
219,878.0
220,896.0
221,824.0
222,862.0
223,880.0
224,888.0
225,820.0
226,842.0
227,866.0
228,878.0
229,864.0
230,808.0
231,866.0
232,866.0
233,852.0
234,782.0
235,834.0
236,852.0
237,838.0
238,780.0
239,826.0
240,850.0
241,860.0
242,794.0
243,834.0
244,860.0
245,872.0
246,802.0
247,806.0
248,832.0
249,850.0
250,776.0
251,814.0
252,840.0
253,860.0
254,814.0
255,792.0
256,828.0
257,842.0
258,802.0
259,792.0
260,852.0
261,868.0
262,864.0
263,810.0
264,860.0
265,882.0
266,862.0
267,802.0
268,858.0
269,878.0
270,878.0
271,794.0
272,854.0
273,872.0
274,866.0
275,802.0
276,834.0
277,854.0
278,828.0
279,776.0
280,838.0
281,864.0
282,874.0
283,788.0
284,746.0
285,776.0
286,802.0
287,818.0
288,798.0
289,790.0
290,840.0
291,882.0
292,888.0
293,842.0
294,876.0
295,894.0
296,874.0
297,806.0
298,806.0
299,826.0
300,850.0
301,826.0
302,792.0
303,852.0
304,880.0
305,884.0
306,812.0
307,870.0
308,906.0
309,858.0
310,790.0
311,828.0
312,844.0
313,850.0
314,804.0
315,796.0
316,842.0
317,874.0
318,836.0
319,782.0
320,840.0
321,844.0
322,836.0
323,766.0
324,792.0
325,812.0
326,804.0
327,738.0
328,780.0
329,820.0
330,818.0
331,768.0
332,784.0
333,808.0
334,818.0
335,770.0
336,774.0
337,820.0
338,834.0
339,782.0
340,780.0
341,812.0
342,820.0
343,780.0
344,768.0
345,802.0
346,814.0
347,778.0
348,800.0
349,836.0
350,840.0
351,798.0
352,798.0
353,830.0
354,834.0
355,778.0
356,762.0
357,820.0
358,848.0
359,852.0
360,800.0
361,842.0
362,874.0
363,878.0
364,816.0
365,836.0
366,858.0
367,848.0
368,780.0
369,812.0
370,854.0
371,858.0
372,808.0
373,840.0
374,880.0
375,880.0
376,818.0
377,826.0
378,854.0
379,870.0
380,818.0
381,802.0
382,864.0
