FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.110435121424156,0.206832352365537,0.224130716716811,0.200187774881928,0.0433718535055652,0.225335964343156,0.0785069412242274
0.103258515332014,0.196765794044601,0.217305739737146,0.192145330580148,0.0141585037054523,0.192878650021515,0.063861931560939
0.0953365791492657,0.202872543323258,0.217691502169372,0.194297871610072,0.000951845064436796,0.218920813523792,0.0446126139712701
0.0715447162936739,0.184434380043475,0.201113243287982,0.17068291336071,-0.0181739946729198,0.213514034301185,0.0329533325398244
0.0747080754754954,0.182993927321527,0.202271202012195,0.17062353366509,0.00214300102390608,0.228232236874638,0.0628422070967503
0.0454425238048073,0.169344505466676,0.194986903053714,0.1580086512445,-0.00944831756167513,0.233124190023954,0.0335135384127483
0.0622263919297111,0.198799863794383,0.205293972561217,0.176053036158596,-0.0144001307352729,0.222958131079175,0.0530184205144008
0.065890004723488,0.198869582667397,0.20547537188018,0.181741435026696,0.0122031408617664,0.248497566914772,0.0547054133436281
0.0727916989162464,0.228577653426381,0.204855346605776,0.182336527337847,0.0132934360572711,0.250166141864727,0.0628702388184755
0.0957222619323194,0.237219452964589,0.214601058543588,0.187444515117933,0.0293188476999354,0.240867611911089,0.0832935705438836
0.0676353932138112,0.226721978183613,0.19862698201763,0.169669362962878,0.0400839187398333,0.252350062616519,0.075819721172981
0.0529004292789794,0.221721489040637,0.190219405923277,0.162442745186016,0.0313433011251478,0.239812579441448,0.0712889189457307
0.0331285273749733,0.220513142313751,0.203813473127853,0.163822187779553,0.0341057584815321,0.24234445577666,0.0745901895476386
0.0603571099368218,0.247011594616523,0.237118166638256,0.196895817119071,0.0220372909647417,0.241738084608101,0.103446115703458
0.0510669894847763,0.243333096567945,0.228017538263662,0.187996600396246,0.025705548189375,0.246006562676879,0.096059573685726
0.0812118677213314,0.271492349176187,0.216633023121163,0.188642427775457,0.0444625617579482,0.231990304470454,0.123356643323682
0.0813559938962917,0.27165641528935,0.21745352253956,0.189539757914901,0.0497149682877654,0.231486143751564,0.126401206199692
0.0659528880688656,0.251587268515318,0.21298309798456,0.180408275956334,0.0482865084008689,0.221245213837525,0.109839151673107
0.0687469030564155,0.264074190131967,0.220292216114704,0.184684440374652,0.0411038940108627,0.199997410146093,0.113666589820914
0.0714142254079274,0.286238745297531,0.23885931810199,0.175419456374913,0.0148351541857556,0.181894278219364,0.112121323276378
0.071561335727361,0.282915642657216,0.249025603417921,0.178255096980277,0.0301008807542202,0.203990196715383,0.107198315396928
0.0713035737541054,0.300058098485893,0.247920557851654,0.167569058362309,0.0507689451847194,0.220475136158224,0.0883312955805163
0.06318608580281,0.283094334810843,0.236249059271763,0.155053450986899,0.0369625973131119,0.196361277073478,0.0673595259501244
0.0687457761118853,0.316419253027922,0.268140132716032,0.182543421486214,0.0607219677127149,0.203398498359976,0.0996204169934017
0.0973203887190476,0.321551950292184,0.300288168685019,0.213221983416545,0.0787236028170261,0.195158169798713,0.130910835050876
0.102438282257746,0.30913100557603,0.301637942345331,0.216197543542987,0.0552061755863103,0.174418911364764,0.13755752464993
0.123448751963455,0.329378069965305,0.317209388854395,0.229706096141702,0.0861549849866779,0.193753494373207,0.155385957475859
0.122679311402125,0.309524881852945,0.31444741612544,0.234082656401031,0.0689072197876264,0.185323362203888,0.161399823885418
0.122624909464803,0.313003238417316,0.321050413413488,0.234209641777286,0.0676938868355742,0.16919814832612,0.162813355913121
0.128162974160551,0.322549352522772,0.299624757631979,0.252496848254916,0.0474832034309081,0.164413963505888,0.167183911498436
0.130641354632005,0.306857148510334,0.29172646312232,0.253588544120955,0.0571410158917582,0.192521202018791,0.178783965503955
0.122594755213084,0.3057288379565,0.272209604171216,0.234776775497042,0.0401993934300648,0.16404314186925,0.159955307695081
0.14136828889808,0.283792198615553,0.272721846665043,0.235179003202693,0.0557884059109827,0.183464913969546,0.17733134681031
0.147097967675215,0.294102332029059,0.283997691246935,0.234394299354129,0.0593078417666865,0.19067584355805,0.181810954911976
0.175304379856517,0.304000110289624,0.281588028904393,0.256239559950022,0.0689427911637369,0.197254316748564,0.206666985732714
0.174790414903427,0.272933390759895,0.277923233249409,0.243583493313178,0.0668857908591619,0.192609868349438,0.174238351933127
0.181098554606655,0.288956488034519,0.272226550246898,0.262868659912468,0.0681372845034613,0.207244929883352,0.183223731068728
0.194239143001343,0.310335053940142,0.289372197347139,0.279889975388314,0.0971149614054587,0.237284105445008,0.198267473434225
0.165705100712622,0.283043885277645,0.264661800403075,0.256762380268322,0.0688114998177434,0.210718923030858,0.166672746762447
0.133512139152271,0.279220743881407,0.249737730882003,0.25003363135286,0.067065170586865,0.195928872341281,0.159633460588085
0.114909108766722,0.269624652057063,0.219589891119805,0.227949540100266,0.0502855257828659,0.169376370172556,0.146443022886677
0.114282090375971,0.261609515759455,0.212703596238597,0.213471051630124,0.0189410146512232,0.142413428266935,0.144400863999498
0.110271851876478,0.248086664288847,0.20518685268331,0.207166176233333,-0.0108186266519391,0.121205982582893,0.130960378649019
0.103755649361239,0.248727197200687,0.205091833716666,0.206950845737525,-0.0104646741678316,0.121294734013125,0.131740335192501
0.0924553738239949,0.236867528588638,0.204677071219012,0.206720482096895,-0.0105727448757659,0.12013535238184,0.123613351644565
0.0984027398376911,0.25601606638199,0.2084220155007,0.208809734056846,0.000271567291258212,0.123680903025607,0.135521731395804
0.0985815360086073,0.250331521676612,0.204341823479746,0.209088993312103,-0.00212775607938348,0.123669582921668,0.135584196072846
0.102044071347824,0.26316518991122,0.210741946122506,0.214050230049305,0.00230426865343664,0.125035189961309,0.146630862486191
0.0928148466782661,0.255159943656318,0.20397428445274,0.205432011438382,0.00356141178814695,0.117206195286218,0.139029962165044
0.0833083035945956,0.258526403891999,0.210579752380541,0.21040296283056,0.00450634304257735,0.093016242122256,0.124472669859823
0.0960326532383496,0.272814591286739,0.209568224477673,0.217019958021197,0.0160588815950073,0.106104466694993,0.140782330880483
0.0922172517646555,0.286579177430814,0.205748260348717,0.209829353213799,0.0355129753632684,0.136180899102892,0.147442063692384
0.0867103049840565,0.293614730987936,0.203804748098823,0.208997662807054,0.0390383406293651,0.161880446323057,0.146904093553519
0.078312926244757,0.292685243242477,0.202024217415515,0.202148258176813,0.0208001971970366,0.148862662572543,0.142267355874464
0.0847625236016468,0.303685037615854,0.202419512249263,0.203935009446669,0.0185005060577941,0.151561139897782,0.151308127984037
0.0982057283292795,0.318066503518812,0.226944745369342,0.224531493606003,0.0224084400383894,0.15670740944714,0.175544435528849
0.0764088888382035,0.289827960271455,0.23368289238953,0.201238911123075,0.00414480787901017,0.135338992609836,0.157986577615751
0.0451644416376223,0.26691958813037,0.220001545184381,0.181609183019661,-0.0164795073792265,0.136170124620457,0.135445098783201
0.040108745917045,0.238807802642762,0.21109131592868,0.168001625087177,-0.0393872417080486,0.116668607345492,0.119062815219278
0.0122788786457649,0.229539325866573,0.189620606554203,0.152147154478462,-0.045793766150115,0.0977076403376794,0.0948462960311074
0.00398682466011935,0.21894960314668,0.178500774924738,0.135975234235454,-0.0563103323428629,0.0804772787276753,0.0862211232995508
-0.0139409283077052,0.200410588145895,0.16255107761736,0.126584893015872,-0.0737684988234351,0.0723961250060738,0.0670450317020926
0.0103510477592317,0.223741678532591,0.184925311051645,0.150979736277819,-0.0549104430080993,0.0861270615573283,0.0915744632678755
0.0344835004268282,0.234177993476227,0.194107307395965,0.150987193992401,-0.0421923360763908,0.119098412888648,0.104795462919139
0.0466230264699552,0.22665852299588,0.198729461035093,0.15939121877215,-0.0522556803247659,0.125442788391894,0.0878348078440267
0.0568140406109495,0.249066350409251,0.206677364522739,0.171313248626659,-0.0223314812270874,0.140301228391718,0.103611738501221
0.0270193796105852,0.22150362236241,0.184579964561617,0.14287512527847,-0.0388923590168451,0.125191517184887,0.0722934483460595
0.028347345032324,0.221708659446133,0.183332400819339,0.14486650288169,-0.0497950662550224,0.123353348189757,0.0720193491847846
0.0131869689119182,0.19559485869242,0.1847474892235,0.140169545697914,-0.0432147701139706,0.136089441887783,0.0562100376882291
0.00609808651331756,0.195139935300783,0.184624153878601,0.14021000807116,-0.0429262813547253,0.136325904288874,0.052091367330118
0.0120727379133769,0.196960779426116,0.191527872700496,0.144476506546457,-0.0469853082361233,0.135003506815126,0.0716503083137558
0.00606691299816697,0.183527637192179,0.194488569641638,0.140186432403627,-0.0595053824429895,0.128717326079408,0.059859979316037
0.0136637587525621,0.184930765216556,0.195784724021718,0.142004099224831,-0.0576946461022639,0.136516721599578,0.0636476385875325
-0.0190514236102009,0.159452493914711,0.169664611412375,0.113613847496301,-0.0872474616809986,0.108518817032187,0.0329364785060818
-0.00136470785144593,0.172955311257127,0.178792563858726,0.131501728127464,-0.0724049354742349,0.121001385776282,0.0496304780441875
