,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.42266741729544133,0.593261638944153,0.690615073865548,0.7258887080936365,0.3108924029072171,0.4389724540290105,0.43020099910964027,0.5160712420349496,0.6699218069677791,,,,,,,,
boredom,0.4488455027010133,0.6071361779905206,0.6429679647738039,0.7329184852192157,0.2861655296681201,0.3960239135115568,0.466051863651764,0.2844518324639162,0.66100754266118,-0.013874539046367595,0.04764710909174408,-0.007029777125579173,0.16643199647920004,0.20361864875843494,0.11820759892462906,0.008914264306599104,0.16275274805408801
flow,0.4180686804009936,0.44067951477982814,0.4789429142092625,0.5399816112863187,0.3942215241162242,0.3373208319766291,0.40138296836600545,0.34872070335080135,0.4865346800918031,0.15258212416432482,0.2116721596562855,0.18590709680731776,0.377347214011573,0.391500063315871,0.346150720889696,0.18338712687597603,0.37166599940571327
ultra,0.4088726774550036,0.4131811763284313,0.4242660194924787,0.5263930209603632,0.3158178623765997,0.25701555956811856,0.38689209756417514,0.34489967959034706,0.4546134055937577,0.18008046261572164,0.26634905437306927,0.19949568713327326,0.40091795439482103,0.43779870567594603,0.346150720889696,0.2153084013740214,0.3949557936534877
overload,0.386724287040596,0.4061471621044349,0.36712946076537106,0.4904837432666318,0.2351883652396176,0.2810072638537063,0.35424897048090925,0.35764170783651217,0.4212534553788126,0.18711447683971805,0.3234856131001769,0.23540496482700468,0.43891026411048406,0.525115148968486,0.422741805751443,0.24866835158896658,0.46225573961013766
