FC3,FC4,FCz
0.509539763796987,0.532720179535111,0.646043335560522
0.509171905985988,0.524924763819061,0.649241821267932
0.538960751064628,0.538932481546519,0.677960970087701
0.526449629517732,0.540586292523841,0.669440095490385
0.521504524458251,0.532966964021744,0.665071286221674
0.528190084270124,0.527497351241851,0.685917470703602
0.557300895277235,0.55112615931398,0.712477289371565
0.54704404647186,0.539915976144731,0.69984303401039
0.548154634198288,0.538795510251765,0.702215213246685
0.54317540852835,0.532581002727714,0.698480189486286
0.539373095809141,0.528398851431949,0.689288412325643
0.539325426510669,0.535408830155065,0.69011027301141
0.551680991874295,0.539160384063701,0.694240703743532
0.551456204302371,0.539025104036457,0.694066287567774
0.553484583427743,0.544642989221429,0.715769993035807
0.571550002363504,0.571121298800279,0.725433253073377
0.571829621481404,0.564743634865691,0.722012660328865
0.577366944751816,0.568811633125516,0.720579646493823
0.577650302506861,0.568027055114379,0.722311955368771
0.576023551070764,0.568265429901829,0.719549203230866
0.601429706124604,0.569016211325621,0.718511910068282
0.581256674912006,0.53981806233894,0.704175323095701
0.575116235966812,0.539710652219906,0.703933474561657
0.592505371245363,0.562871245956711,0.726077866788363
0.618309488689577,0.561684433464684,0.729733860471015
0.61993502503472,0.579319756804454,0.72953101649822
0.616664563925963,0.576521270133781,0.719354235470192
0.634392372035381,0.578943556811121,0.729325324052898
0.63547875043047,0.589540220795241,0.729920407385439
0.622936112149497,0.592643644054164,0.731510252149351
0.622804967180534,0.600316873545053,0.729255466350611
0.63708190944047,0.61238155897603,0.735593288468153
0.64906973512232,0.629958978561394,0.744307482477203
0.67985441988479,0.660425385384608,0.744602026848602
0.688938661095609,0.653772165861996,0.746043278292462
0.693780212027592,0.647058478343463,0.744875901716361
0.691451336938124,0.649511304906531,0.746585827091792
0.692811619756161,0.65154711055603,0.75054491168457
0.707185521153353,0.664162042627519,0.764330686458041
0.709938714627787,0.66662116871807,0.767912146540576
0.710014639476948,0.673711218711069,0.770510586808769
0.730258163929723,0.696933018564219,0.789112671583242
0.760714755976029,0.718247305380655,0.812974547858498
0.768806103284697,0.718892831345107,0.816369182652135
0.799018136404893,0.746157386185005,0.845817853564324
0.811924848389837,0.755160248752538,0.859060617386989
0.814260581309006,0.770955623451618,0.860460231590315
0.814888287355661,0.771321287414672,0.856222104053959
0.832752620144525,0.799702893396957,0.862676269995527
0.840137021741296,0.818130401488012,0.873016006867166
0.824211524726999,0.808680759887742,0.856381907003964
0.826565326783144,0.809553669527462,0.858547756190132
0.828357090596097,0.82799100766268,0.859493466946758
0.828618264025422,0.827884198203437,0.860916036138895
0.828604373312343,0.826550208697728,0.86113638921264
0.828537864586189,0.826635530484083,0.862139490753376
0.824449517066114,0.823367189883114,0.854777763189889
0.82045875582244,0.820065283979616,0.848852998043726
0.816733349121767,0.791012864209776,0.82197645035544
0.815560460245779,0.79134737801405,0.821242157903828
0.816199072751924,0.791306088074144,0.821275578625692
0.814338354103301,0.791285377262161,0.821477290990774
0.813465540380035,0.78736621546083,0.820506016662125
0.812947977562156,0.786300552435229,0.817157638787475
0.813035936601115,0.787088518398765,0.81698523974087
0.810448044461858,0.785064679548127,0.816109301241357
0.81135916795417,0.78372376964258,0.81749478953941
0.818449242051618,0.788312607781971,0.826121856942211
0.818090576725529,0.795433063071619,0.826824354219198
0.807471824064597,0.795503457529509,0.825996558028815
0.807884194857234,0.796078110396481,0.829066736739966
0.81063889219076,0.79687320789736,0.832193145967977
0.812538548506744,0.801807737785989,0.835142884377578
0.812701206588678,0.801404616920653,0.833803950272273
0.815361974800873,0.800461481793487,0.836591199682856
0.817896837618622,0.800595136880724,0.836695581082106
0.816558585624866,0.812226006938013,0.836121537337594
0.813034921620461,0.810073914616003,0.831206439480532
0.814839833003648,0.810070651294391,0.830152438472741
0.814817607652546,0.81075339112481,0.830903060279323
0.801959938602027,0.80247868496376,0.819141796583947
0.813535654440087,0.827648471422218,0.8258250030421
0.818156778223134,0.827366453711794,0.826089164626195
0.828000825840356,0.835763707561053,0.835142828157456
0.831341947669326,0.836044897164672,0.834552608314982
0.831949305220856,0.847679125586556,0.834651224150855
0.834561466037973,0.848034767531854,0.842054480079643
0.83724590397635,0.854175795191595,0.844722649138748
0.838156909887973,0.850692850375124,0.843096397833957
0.848741922807333,0.845763601147589,0.84218036180123
0.849336510170575,0.846262844517848,0.843690718044158
0.824968085725727,0.813515911690582,0.812185817337483
0.824943710018681,0.814938246951003,0.811992661233984
0.821432155404076,0.81406510583693,0.812404340046396
0.82511436617395,0.81335684455269,0.817633243572332
0.823880106501114,0.813440195509174,0.81541478763062
0.825564034257996,0.814092953522301,0.817044019430729
0.825714826273819,0.815840428540692,0.817075829573604
0.831920685437851,0.819641467696746,0.823785436673502
0.81988217194969,0.803961063742059,0.807426647852551
0.805790144124534,0.795162415692237,0.793166065975078
0.806633026698008,0.796946788767487,0.795208475255232
0.806006043205952,0.796240455408816,0.795332748748612
0.77378623580583,0.767729763528828,0.764102380217142
0.774436464430578,0.766435114902777,0.765559563606534
0.778983381195274,0.770259474019917,0.769548097828812
0.757202764142872,0.741787374066401,0.757613150757936
0.748221392732798,0.744459006207844,0.756877763031263
0.747755308923618,0.744555676143786,0.757038874597608
0.747571064020347,0.744541299834791,0.756172347743239
0.763961275299123,0.76126355890953,0.771830708858804
0.763712471465763,0.761721910947012,0.772260590643114
0.762882509498728,0.757462537999585,0.771236302609866
0.756273725367902,0.745084275898452,0.764510615386642
0.754327365874851,0.739710925587555,0.765072639404595
0.752144934453911,0.734551914930265,0.765378880726154
0.757727944374604,0.735653369423698,0.770661269543355
0.756844281246938,0.727911291923798,0.764253982231615
0.768258137028798,0.758905661057918,0.792250645381895
0.77040834623149,0.758152742621091,0.790866175319656
0.738198268215913,0.727645729288296,0.758958770516822
0.726646949312056,0.714747010467368,0.748031510091715
0.72810319291028,0.720290555524987,0.749767339526603
0.730004772970622,0.720751068792571,0.752579783515155
0.729000327623549,0.722693305002546,0.752074691118469
0.726092152728205,0.71995260608381,0.749194143908265
0.726790169364445,0.721412158784857,0.748096041287586
0.726822488096152,0.720664710860518,0.748128696191186
0.726878978786383,0.720616335935649,0.747796984641844
0.738318968444291,0.720152048873317,0.748397763108512
0.733394621841643,0.716519004298573,0.745609919220857
0.718086577263473,0.708843084095873,0.727205255327254
0.717828174526533,0.708410507712145,0.727114291698338
0.717966953026925,0.701228878550852,0.729867949760023
0.707776034620434,0.70646322990237,0.717445031940686
0.707943084514828,0.706898678768124,0.717338382326225
0.703686667713791,0.705332018220067,0.710089071667636
0.678287171505721,0.707929579464794,0.716542339822374
0.675668841809395,0.707541318630989,0.715822352009172
0.675653591915804,0.706019219154684,0.716146363847965
0.678985678856546,0.718909876565213,0.726139949520392
0.678771398769992,0.717872957613628,0.722788613893801
0.678469578502692,0.719744141771605,0.723794052384905
0.671838396907344,0.722315748033615,0.720465779609526
0.669603266985189,0.724060326759988,0.719311258714838
0.669627014681375,0.719261431483642,0.716036745139112
0.669850340123744,0.71908849430963,0.716623158046204
0.669388812247762,0.720124508471322,0.716617565214985
0.63674223854284,0.699677737654577,0.686908746827974
0.639837013251785,0.700888803766718,0.689502647086222
0.633660654557504,0.702774721018655,0.690600681493367
0.662128296721538,0.734583930580769,0.722897382428351
0.661437049637305,0.731906009845968,0.724207544173251
0.665152070349112,0.731904790993578,0.723702905910606
0.648894241388387,0.720320197737018,0.709761566122437
0.645712945663885,0.721755476993176,0.712230129846803
0.648943906397584,0.721589716711562,0.707816873328088
0.618293345896696,0.688755396928714,0.678782915285209
0.622790064116036,0.687755883757441,0.683994426947715
0.63249816112558,0.687035280106366,0.693775193707607
0.650554568166452,0.702031938339359,0.709992583304437
0.650524708822171,0.702016793006854,0.709502575576241
0.652670488305535,0.692434693964078,0.709323212983883
0.666292070471737,0.708635033001044,0.734071025362457
0.634997769010605,0.682130811082257,0.731214531993172
0.635741863053269,0.67983682606617,0.73164271756027
0.65413697251808,0.703939855248655,0.74150628990692
0.662545717048275,0.706745333471986,0.744150017630073
0.66170901743447,0.707201060403709,0.744350399139852
0.658655438243013,0.704208137033559,0.743433348001434
0.66075847878378,0.702993357944196,0.743450973954827
0.656167036614757,0.703669882023403,0.738460789125352
0.642685962797709,0.673255959143349,0.71698158292895
0.648116060031129,0.678930553087337,0.722134298473756
0.637670948385279,0.669102344887396,0.717408056426218
0.63265686151921,0.671153692055232,0.714936597806001
0.63289424249278,0.668957977578763,0.713074316254118
0.637937148005361,0.682406147485771,0.72626077435286
0.632596576581162,0.677693358020499,0.723487573782428
0.631229900862337,0.677739364805494,0.726510584715097
0.661439027508229,0.701778845729926,0.757748415826131
0.673142876968298,0.713347318878358,0.767316047663058
0.67380435100535,0.713973077260442,0.768386637515943
0.672839787349027,0.709398144327945,0.767927889320384
0.641170627965193,0.681144128515572,0.739508154410033
0.636449573645788,0.684167344834766,0.741416087901831
0.635303989848044,0.686034291995468,0.744197852194226
0.632974916867594,0.687029534598061,0.741364181458004
0.632011453471492,0.677591623712562,0.740898475413151
0.628792565581288,0.674064362889617,0.735293657874677
0.621990312784037,0.650638211533806,0.7181819458219
0.636419055603085,0.646559673615267,0.726078696366697
0.632081268090478,0.637264874467036,0.721529766951834
0.630755132676031,0.637616174349529,0.721560940843135
0.641057753716612,0.632278817452204,0.734984547409105
0.637575662502905,0.630879948960417,0.733521970650347
0.627451777824942,0.633431550123816,0.719610352068733
0.633151953782231,0.63431372384567,0.708203208482847
0.628509439299003,0.611381214247952,0.685110042638843
0.628088317609013,0.60571888094508,0.663412227497051
0.616757509209249,0.60686068507479,0.64744316875955
0.619580870052421,0.605421645044138,0.653586566160077
0.601079727567054,0.577237708010846,0.653694347043169
0.592341411174693,0.55682928596038,0.647468228145064
0.593448395414166,0.535276848885095,0.649169485095297
0.59520911783905,0.539504548612627,0.655680393222125
0.564846464821142,0.509867750637374,0.626637590528232
0.557231837392869,0.499070772593565,0.618203074695689
0.586576158553183,0.515053866376317,0.646406411105413
0.588836746569837,0.50417617646814,0.635422964457827
0.567756828882836,0.475569909626601,0.605261013049632
0.563318015209264,0.470826938528967,0.604084756623788
0.540868866040051,0.468116933503701,0.589138462405127
0.513465738827871,0.454013730502869,0.569265170700521
0.52809980211491,0.476956627722148,0.576075091967112
