,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.2386374592645284,0.33109294920935367,0.4187750680255733,0.41773515412090845,0.23724845843143105,0.1992963592047358,0.1667683085844793,0.2870791081201443,0.3892010571186118,,,,,,,,
boredom,0.19733165991266638,0.36525191522048917,0.2855244689669891,0.36027715522106746,0.16892242001749394,0.10163227219869021,0.15745687720970364,0.17684796803957809,0.33701784646951527,-0.034158966011135494,0.13325059905858422,0.05745799889984099,0.125814275219923,0.260633910236906,0.21924424648080998,0.05218321064909657,0.20189747731254634
flow,0.1807085751910064,0.2547493552748193,0.2942448821407475,0.3008908734809412,0.18424994452451424,0.18559079332442963,0.206492971522385,0.20195903099692733,0.2832950369655027,0.07634359393453438,0.12453018588482578,0.11684428063996727,0.21642152699739603,0.30734354494097094,0.22536041972360601,0.10590602015310914,0.24970849722065766
ultra,0.16081901292242562,0.2050168915906034,0.24968476300696446,0.26791356533427296,0.16631338060912282,0.17773134063014434,0.18028240006826826,0.22948772284644078,0.24087173997728026,0.12607605761875026,0.16909030501860883,0.14982158878663548,0.346235119287411,0.3770030953071689,0.357689700382533,0.14832931714133152,0.36030930499237096
overload,0.19942118604719986,0.25550337645129845,0.2877452266458327,0.29205544596497773,0.16316649750213413,0.1354501812040363,0.17662456488311246,0.2121321099822794,0.27843468302070296,0.07558957275805522,0.1310298413797406,0.1256797081559307,0.26286361749836296,0.32883515884996695,0.330013479634643,0.11076637409790885,0.30723741866099097
