,target,mean,SD,R,p
0,bpm,79.12920615718897,25.308114141578724,-0.181324808743174,0.2628216352108741
1,ibi,803.3244841211467,147.81920722182446,0.08483514165938465,0.6027356022688855
2,lf,388.1453960523431,318.64369368180803,-0.22225798054548832,0.16807354392522533
3,hf,316.2056701749127,427.01940759124216,-0.24555871962861844,0.1266877192745496
4,lf/hf,2.007079067948286,1.8074618907111326,-0.01240257811176574,0.9394538880170454
5,kubios_lf,355.4,270.2832588230355,-0.18743194488408485,0.24680972495822537
6,kubios_hf,325.1,420.04385485327606,-0.291113884912923,0.06838204270341597
7,kubios_lf/hf,1.806025,1.5222181099878558,-0.02427895936618475,0.8817854476119588
8,sdsd,19.8945345886714,7.503427613694872,-0.18197584205696882,0.26108271233764435
9,rmssd,51.62680569423509,57.936926845333375,-0.23867933960765553,0.13801998620470157
10,pnn20,0.6072675426243532,0.16817893245946605,-0.0783655657167793,0.6307643130694474
11,pnn50,0.2184083530285164,0.27877138550458513,-0.19119385289064952,0.23728012345086913
12,concentration_FC3,0.13392094574704932,0.1465734877943369,0.21849060688169272,0.17558711605289265
13,concentration_FC4,0.07843295241256051,0.12312506352032869,0.22150783477582855,0.16955082371299587
14,concentration_FCz,0.10320025317813118,0.14005140568770977,0.2612717705777761,0.10342833968441553
15,concentration_mean,0.10518471711258034,0.11889169193688569,0.26884293792037567,0.09345715402751929
16,FC3,0.3891788485311323,0.15926965962135958,-0.13988015332575846,0.3893094870119065
17,FC4,0.410334225684014,0.18222355068216867,-0.2326294062688782,0.14859091439063274
18,FCz,0.5415867852268316,0.1513191373977805,-0.273689491981805,0.08747395410328594
19,mean_3ch,0.44703328648065926,0.15468078579637104,-0.22860774876192216,0.15593881243423144
20,lf_diff,46.30781247202749,333.3619546771685,0.18591627469684052,0.25072091762904947
21,hf_diff,650.6542119834377,982.7329832565401,0.1591475658610129,0.3266467390783311
22,lfhf_diff,-1.1926866579742268,1.426374126697438,-0.06112254274085237,0.7079093823984258
23,hr_mad,35.2,26.296577724106992,-0.20131230348977125,0.21289768473982962
24,sd1,36.50452448782126,40.96776043091388,-0.23869390164644,0.13799523219641027
25,sd2,53.008260297151814,23.3056421455668,0.007537892514743548,0.9631805846926488
26,s,5344.322898969659,4361.888857748869,-0.2511372292793665,0.11802080044432262
27,sd1/sd2,1.096571878525342,2.2036277755914693,-0.18951805295098534,0.24149393628891364
28,breathingrate,0.20522860281837602,0.1014400553237085,-0.13100958693110185,0.4203668588881107
29,lf_nu,56.86928931117412,18.600110157157058,0.06272366851309709,0.7006086547058997
30,hf_nu,43.13071068882588,18.600110157157058,-0.06272366851309721,0.7006086547059012
