FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.49661746828549,0.434943962194734,0.603096166303353,0.798330793084325,0.406053066958322,0.353600586480079,0.541664949414259
0.49259124021345,0.459677415377947,0.618463818687033,0.796998575826657,0.419950099149828,0.369126285062408,0.533272524704021
0.494565263400075,0.433568590404108,0.608489033996679,0.798819945180828,0.415931594332133,0.391707463013212,0.532045060597379
0.495128369621804,0.433858967969073,0.596860955187524,0.797901971546276,0.412493090219439,0.366950721416612,0.557979678114248
0.491996005886491,0.459595352632036,0.597153578333129,0.799554493183838,0.421260041073474,0.37358543577234,0.551290262666385
0.497536408909706,0.456316570074072,0.592650917672997,0.80131450468794,0.421261445603919,0.369003109252783,0.559016387756859
0.492721080827311,0.476106049715537,0.578679017288166,0.804042988615251,0.416939199452027,0.373181464349548,0.576227921565794
0.484203686785157,0.484160714917857,0.591436862189427,0.809029041141724,0.419779170640147,0.36755341699921,0.57610085225511
0.480584231927428,0.480559293912456,0.593916902954986,0.809315292392198,0.417876216582243,0.373479599358966,0.576052993006009
0.455736548710445,0.477507687821785,0.606502123741876,0.813397273561863,0.428330079538678,0.398559248742415,0.574725310362496
0.45854789684076,0.497740563255445,0.606426839110658,0.811519957124999,0.456295967187195,0.412558756031854,0.566392087411656
0.438671590348719,0.469329610262739,0.606786691854142,0.792591437422101,0.460666836478705,0.410273073018368,0.533914010701863
0.448428480401274,0.493663827944272,0.604243604260576,0.794939969177229,0.459705486806447,0.41292505955051,0.54101486974253
0.469416266463444,0.509776529511593,0.609684472934045,0.792287878095337,0.46842512843415,0.424423390073573,0.535920798302037
0.453142196217163,0.496423275965072,0.583060955711014,0.776529137569976,0.445422655295532,0.400197579078555,0.516660374255074
0.455673776242591,0.522642382876072,0.582652553808323,0.782676396478421,0.442919260171159,0.391281291881422,0.513001263763548
0.426514878737275,0.503448320973759,0.582605950839118,0.780023590980875,0.439510336982731,0.390081427202982,0.514604407039523
0.440204727218161,0.503023744108201,0.593612518848371,0.777082410911843,0.439444187695542,0.380310217837308,0.518857090469065
0.453552830548904,0.494227984205399,0.597946085360546,0.777299877915269,0.458567376813884,0.40798060184989,0.523698668708503
0.471724802019994,0.501576168478324,0.612332631656549,0.776389109442933,0.484748033832684,0.420716244987369,0.523628705094474
0.478147362380014,0.51426058868781,0.611638711857574,0.779360107383087,0.516697256252603,0.453353845138931,0.499589750705126
0.478201479155828,0.512634946659795,0.614777467130608,0.778114300729879,0.504073293844351,0.444306283520471,0.499147170543309
0.467475202241426,0.520894808470161,0.612776750415548,0.777194931309856,0.522961334111191,0.47421935647893,0.469565084885092
0.467446687245378,0.519533528196887,0.600349486950155,0.774533737824533,0.504640399493236,0.467836765315062,0.466644449783006
0.491518567619382,0.490290923651763,0.568133744516479,0.758387482254,0.523149654549981,0.496685342592064,0.47886210398798
0.4943038556656,0.483870748836851,0.568769623479285,0.755055080168599,0.521800641291673,0.496923368095008,0.450146323789655
0.485278972194739,0.483636133835347,0.562400282382302,0.754729876709256,0.522657434349894,0.495020025263551,0.44238422778256
0.481396727833175,0.468790176559128,0.563032197656812,0.745465426897689,0.508693366888894,0.483340589492141,0.434997445123575
0.475462551216142,0.447620119289639,0.532835646380622,0.737976681887203,0.504146923799967,0.484179110155016,0.438907931675833
0.479556716871681,0.430404076764683,0.509568953418409,0.720001811191905,0.506214504250258,0.504867583829539,0.451775727885486
0.458464041731537,0.430766427580502,0.484094087433894,0.721844800466618,0.505812916487584,0.518404560403367,0.453201405191721
0.44321662733331,0.409058796628239,0.479332987826015,0.71420743592711,0.503519045181077,0.503447136450365,0.450261195326045
0.443715987191415,0.421289643255184,0.490757877564384,0.729560198874717,0.51262688718781,0.510549435324649,0.460503975075655
0.439921714321052,0.41944126744726,0.486456974477311,0.726841150568461,0.510957087489581,0.509393271892312,0.4594453281839
0.45071376090641,0.419141445969762,0.458359516661779,0.717125282526054,0.494715434332724,0.49511009970118,0.445132765634961
0.450881336041688,0.420759241136568,0.458734282075001,0.713463851533962,0.495382302002899,0.469112951167504,0.439527701341038
0.46899083299691,0.399537740226078,0.457839082163842,0.71163726680438,0.498446079216965,0.436307491337246,0.4448408945104
0.478962959486318,0.389146056251938,0.453671501706504,0.699754065048717,0.495171685012732,0.437756382687647,0.442997323733002
0.45556456242054,0.390158834029848,0.457001108995286,0.700761796429321,0.483512849437579,0.430794647388481,0.427706853419319
0.458694097683662,0.397656923434714,0.45890072271321,0.700944534756547,0.482176061960115,0.430074232559372,0.442555333983308
0.467277232576477,0.419670126428419,0.468286968632845,0.721454984505719,0.462682571858856,0.45044907782616,0.470187551899766
