,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.3385436715003137,0.348868127689392,0.40343877859513094,0.7128462575787119,0.2995320232693651,0.19804931229974101,0.335058205472574,0.3766194823436041,0.48838438795441164,,,,,,,,
boredom,0.32938387897450594,0.33520146756717645,0.4007609013359259,0.7188006204582646,0.28254143415912364,0.27266318703959946,0.4833564348947515,0.26526787901764354,0.484920996453789,0.013666660122215568,0.0026778772592050415,-0.005954362879552755,0.24893021559592998,0.344424229528715,0.26348807599996593,0.003463391500622618,0.28561417370820363
flow,0.39277744617035953,0.533801694285164,0.6122512184674312,0.7640859783408038,0.38357243096760063,0.3672336593117437,0.44389340925354076,0.24285294372213137,0.6367129636977997,-0.18493356659577198,-0.2088124398723003,-0.051239720762091934,0.23061597449857402,0.205095398491763,0.118158093516322,-0.14832857574338806,0.18462315550221967
ultra,0.391838939510226,0.45714023842335166,0.6071323345414069,0.7424904442913847,0.2811655427612001,0.27864045903265644,0.4219167189287001,0.23169051046174705,0.6022543390853811,-0.10827211073395965,-0.20369355594627597,-0.02964418671267277,0.23963109596278298,0.205095398491763,0.118158093516322,-0.11386995113096947,0.18762819599028932
overload,0.44869865703455447,0.6055977110061712,0.6845167472057653,0.76060980220542,0.3948575002815046,0.23423767429945497,0.3378484153743027,0.16439483065986857,0.6835747534724521,-0.2567295833167792,-0.28107796861063433,-0.047763544626708065,-0.06085005931319504,-0.154411274436284,0.050499394671741915,-0.1951903655180405,-0.054920646359245706
