,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.34334571904447875,0.1718716688853606,0.4190989764843597,0.5534219223034159,0.1916853312051649,0.21253398929507053,0.1987410979701558,0.2986712435982866,0.3814641892243788,,,,,,,,
boredom,0.2742970864688648,0.3120960489435549,0.4150119034925617,0.6374376669417564,0.12887789880147482,0.15511063141134787,0.29743646125029227,0.1902259298366438,0.45484853979262435,-0.14022438005819432,0.004087072991798002,-0.0840157446383405,0.24748927059507547,0.190367344297731,0.257137374491783,-0.0733843505682456,0.23166466312819647
flow,0.2477262583955452,0.3137387219939616,0.4006117612923714,0.46353030664671147,0.16004815438322254,0.17024218009975373,0.20973158066851208,0.17508501800888177,0.39262692997768145,-0.14186705310860098,0.01848721519198826,0.08989161565670445,-0.016537715584042018,0.292082276767346,0.253428391066466,-0.011162740753302758,0.17632431741658997
ultra,0.2870967445102782,0.30050703199465034,0.40674991413844125,0.4447822244550146,0.15659745693874788,0.14416279237378168,0.22304201909863794,0.17855561778466245,0.38401305686270204,-0.12863536310928975,0.012349062345918427,0.10863969784840133,0.013535347819292998,0.292082276767346,0.23857604077361994,-0.00254886763832333,0.18139788845341964
overload,0.3853285116624189,0.4696487210243677,0.5722517537051067,0.6355618839247866,0.22423333501836445,0.2433971765075293,0.34773123792886707,0.15964708524666302,0.5591541195514204,-0.2977770521390071,-0.15315277722074705,-0.08213996162137072,-0.114053404944918,0.13654459075565595,0.14799384936676496,-0.1776899303270416,0.05682834505916764
