FpZ,FC3,FC4,FCz,O1,O2,Fp2
0.0635743312041342,0.0607023323182976,-0.00330254527030283,0.0377144509592175,-0.105652517680288,-0.0838037393857914,0.0973895409226965
0.0372692868170436,0.0444172406412892,-0.0315606157325289,0.0182579056780761,-0.126825133219316,-0.105360214654945,0.0914307813377385
0.0605783227315205,0.0478719778401838,-0.0226029849515179,0.0409254639173864,-0.102929650086925,-0.0724694190030535,0.106471195022184
0.0909464184152493,0.0791087872639692,0.00103215686704838,0.0730164055618835,-0.0794936330063588,-0.0532391854155932,0.129847388529081
0.0970178938043878,0.0708180528215961,0.00531396955238639,0.0780712503494506,-0.0733577095919024,-0.0457066550410008,0.122246215459329
0.102243727076315,0.0715953507049508,0.00714781123996028,0.081371280933062,-0.0692090674347541,-0.0448837916071317,0.126160245560364
0.11186270013755,0.0989854539360402,0.0110382100276957,0.0945601837034841,-0.06796956897335,-0.0386459358513239,0.139147873535655
0.115363779473514,0.100916795759914,0.0110292369119399,0.0940403564177026,-0.0699055161285619,-0.0379779254282571,0.140651448143362
0.097702332349404,0.0984090605726242,0.00515081643709825,0.0890518291056954,-0.0728859834302462,-0.038953401884997,0.121085611136006
0.122274096632653,0.104819201498582,0.00971908985319947,0.0897549747824223,-0.0761590000334727,-0.0370309554716789,0.119987051420931
0.150977217766991,0.104620460781853,0.0081904892209187,0.0906985436575351,-0.0653522000610063,-0.0325117353864545,0.140145232768313
0.137503107352826,0.085749126588879,0.0033890407171937,0.0787944181661873,-0.0654440757610933,-0.0180411047147594,0.120632728429542
0.145650539362638,0.0981585562786201,0.0109271832597101,0.0868754329085183,-0.065490562057585,-0.00404929885687633,0.114330566626479
0.151906375429271,0.0956703295718603,-0.010353228423611,0.0831279516494843,-0.0827371606068283,0.0121323449259751,0.118310448006227
0.167440540524356,0.0944715727556003,-0.00738400811296247,0.0841210948839332,-0.0776236540831373,0.0115567607098149,0.121772130710983
0.161334972771071,0.093687982803787,-0.0144772928685875,0.0788891445580684,-0.0788523803528254,0.0121620435299495,0.11612644411208
0.158964332127962,0.102559886761727,-0.011782954942695,0.0751718496390811,-0.0638745621079266,0.0172423520004276,0.105484638306668
0.180779616276583,0.103263029626777,0.0156869038218469,0.0743173414970055,-0.0631822799307279,0.0180993113627153,0.125731917212742
0.169591870562474,0.0840256689327539,-0.00175373399809442,0.0564125106958551,-0.0748753314165896,0.0139805577708982,0.111615178285555
0.166521680508172,0.0735224119924163,-0.00489900464668847,0.0503793194365887,-0.061342198253726,0.0111626139383735,0.115911291792039
0.196818976237647,0.0691764289444389,-0.00693620934045014,0.0406487931270051,-0.0594219205044713,0.00811322029738759,0.140501400078141
0.196997326384521,0.0712728556364259,0.00500370853082149,0.0502959332577422,-0.0335258286125464,0.0402012769140803,0.157264891187029
