,target,linear-p,linear-rsquared,linear-rsquared_adj,linear-coef,nonlinear-p,nonlinear-rsquared,nonlinear-rsquared_adj,nonlinear-coef
0,bpm,0.5304702045799237,0.08318671288458479,-0.10017594453849821,-0.03563020468889313,0.40004106276435725,0.24932044734383152,-0.1260193289842526,0.005449969195828718
1,ibi,0.4636276021525753,0.11176612831557797,-0.06588064602130639,0.003966927808448982,0.48580443840532644,0.22567233140979748,-0.1614915028853039,4.054306671259448e-05
2,lf,0.16110456834609402,0.3508697773418544,0.22104373281022538,0.0015696411048843459,0.4686675644840595,0.440352628584904,0.16052894287735597,3.5021765916668974e-06
3,hf,0.3532629066032299,0.1730566145352026,0.0076679374422431446,0.0014885696683173467,0.9376924035039359,0.17448509906879184,-0.23827235139681235,8.877921466780832e-07
4,lf/hf,0.894967223712472,0.0038425668027003423,-0.19538891983675954,0.04801178228524755,0.26052881236048997,0.3027373313932532,-0.045894002910120246,-0.7424014680330244
5,kubios_lf,0.297756575841601,0.21257091869710942,0.05508510243653131,0.0013002888386464857,0.9256380403302333,0.2145093196176685,-0.1782360205734972,4.1095173218683577e-07
6,kubios_hf,0.37014832382223156,0.16233041260176106,-0.005203504877886678,0.0013110719598554933,0.8676151692092571,0.16888939811222803,-0.246665902831658,1.8813733065375693e-06
7,kubios_lf/hf,0.9662499787284122,0.000395386750912774,-0.19952553589890454,-0.012063828555183509,0.39268367383342045,0.18668177316436596,-0.21997734025345106,-0.2974227054711074
8,sdsd,0.14229495362354844,0.37722246541290283,0.2526669584954834,0.1810146410712702,0.5263548334365977,0.44400657012328093,0.1660098551849214,-0.025229177071546358
9,rmssd,0.1361992696130202,0.38635068256594596,0.26362081907913515,0.07662687396789464,0.5475759686666986,0.44597544251026155,0.16896316376539233,-0.004269770947520034
10,pnn20,0.10459384098985648,0.4394577303019954,0.3273492763623945,4.780767625724056,0.8944250041303501,0.44224377595958886,0.16336566393938323,-3.540211760632822
11,pnn50,0.1817821807841667,0.32461278461376264,0.1895353415365152,5.199265511634652,0.3481329626328645,0.47314342071017257,0.20971513106525885,-45.17212934263749
12,concentration_FC3,0.19950030227733473,0.3040082431922958,0.164809891830755,4.184275214495893,0.03136858269874056,0.808846876902898,0.713270315354347,-104.97699233363356
13,concentration_FC4,0.05444018643354521,0.5557035239315997,0.46684422871791964,3.8882446824891,0.37467034322344095,0.6443083067370048,0.4664624601055072,-6.558119083608105
14,concentration_FCz,0.06770559664550226,0.5193006091074821,0.42316073092897855,5.8633319318838595,0.05930737557066365,0.8223173751869142,0.7334760627803713,-44.57693257632865
15,concentration_mean,0.06356957276118846,0.5300706419537291,0.4360847703444749,5.228530141344825,0.19364795837857227,0.7079065248881848,0.5618597873322773,-24.939798528053743
16,FC3,0.34158037222644766,0.18080892057944242,0.016970704695330907,-5.545742725823214,0.5113356314010727,0.27480210144632056,-0.08779684783051911,44.695304842591696
17,FC4,0.0975079126819854,0.45298813209995226,0.3435857585199428,-6.293537725459374,0.47845796383050654,0.5253598860067621,0.28803982901014313,40.706421532817814
18,FCz,0.42320465358106296,0.13194511098724193,-0.04166586681530959,-4.025973346470565,0.5443937981172657,0.2175664371660493,-0.17365034425092607,30.660655404686366
19,mean_3ch,0.21271132492764935,0.28963023530321963,0.14755628236386353,-6.325951109824877,0.5399708971658657,0.36116709471454667,0.04175064207182,34.29900998622965
20,lf_diff,0.8429726360710914,0.00862986704886659,-0.18964415954136005,-9.041061377477772e-05,0.10863200614697133,0.5186119466740997,0.27791792001114957,6.987519059425679e-07
21,hf_diff,0.27189345215459365,0.233575609697935,0.0802907316375221,-0.0021011426478813448,0.28203788571800215,0.44691432926255303,0.17037149389382955,-9.02278956018892e-06
22,lfhf_diff,0.7814104934607112,0.016861495476730548,-0.1797662054279232,0.006902532309781297,0.1875453883418259,0.39692368217468676,0.0953855232620302,0.0058492039927073546
23,hr_mad,0.28729450566377207,0.22084691177550198,0.06501629413060239,0.05135284373274434,0.16887458130327856,0.5424741574803001,0.31371123622045016,-0.008264414343834452
24,sd1,0.13624320031929374,0.38628377034222516,0.2635405244106702,0.10834795638938916,0.548174110198798,0.4457461896351491,0.16861928445272367,-0.008525066047937834
25,sd2,0.2570467731798335,0.24650868234730317,0.09581041881676389,0.03347663091924834,0.6430667502967814,0.2908998746576875,-0.06365018801346878,-0.0011544313319293677
26,s,0.05809130847037342,0.5451182408565303,0.45414188902783637,0.00047197230352245454,0.28288534457602516,0.6713619575118688,0.5070429362678032,-1.8196658226154294e-07
27,sd1/sd2,0.6442464770957822,0.045990213996601303,-0.1448117432040783,2.1687809224852574,0.209687940139994,0.387427091252622,0.08114063687893291,57.0583321754893
28,breathingrate,0.9233060230500165,0.0020450934658419184,-0.1975458878409897,-0.4824561403508758,0.7148475643012852,0.03901734104046228,-0.44147398843930663,33.482142857142954
29,lf_nu,0.7338852720864167,0.025200672857132234,-0.16975919257144123,0.012062707254333414,0.17849749315032246,0.4141768423814456,0.12126526357216838,-0.00860806545150368
30,hf_nu,0.7338852720864155,0.025200672857132123,-0.16975919257144145,-0.012062707254333477,0.17849749315032007,0.4141768423814459,0.12126526357216894,-0.008608065451503482
