HRV ANALYSIS RESULTS - 27-Jan-2025 15:47:06
Kubios HRV Standard
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: /Users/miyakooti/repositories/arai_MATLAB_program/csv/29_yuito/ECG/rr_interval/rr_interval_yuito_2_flow.csv
Measurement date:  
File type: asciiCUSTOM
Channel label: RR data
Data length: 00:05:20 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:10-00:05:16,
  Sample Analysis Type: Single sample
  Beat correction: none
  Beats total:                ,         357,
  Beats corrected:            ,           -,
  Beats corrected (%):        ,           -,
  Effective data length (s):  ,         306,
  Effective data length (%):  ,      100.00,


RESULTS FOR A SINGLE SAMPLE

Results Overview              ,
  PNS index:                  ,     -0.6980,            ,
  SNS index:                  ,      1.1953,            ,
  Stress index:               ,     15.7253,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    856.8130,            ,
  SDNN (ms):                  ,     23.4541,            ,
  Mean HR (beats/min):        ,     70.0270,            ,
  SD HR (beats/min):          ,      1.9159,            ,
  Min HR (beats/min):         ,     65.0759,            ,
  Max HR (beats/min):         ,     75.4148,            ,
  RMSSD (ms):                 ,     24.6145,            ,
  NNxx (beats):               ,           9,            ,
  pNNxx (%):                  ,      2.5281,            ,
  SDANN (ms):                 ,         NaN,            ,
  SDNN index (ms):            ,         NaN,            ,
 Geometric parameters         ,
  RR tri index:               ,    7.595745,            ,
  TINN (ms):                  ,    123.0000,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.030000,    0.040000,
  LF (Hz):                    ,    0.070000,    0.083333,
  HF (Hz):                    ,    0.400000,    0.396667,
 Absolute powers              ,
  VLF (ms^2):                 ,     15.6857,     37.8891,
  LF (ms^2):                  ,    346.6083,    326.3332,
  HF (ms^2):                  ,    127.0019,    102.3660,
  VLF (log):                  ,      2.7528,      3.6347,
  LF (log):                   ,      5.8482,      5.7879,
  HF (log):                   ,      4.8442,      4.6286,
 Relative powers              ,
  VLF (%):                    ,      3.1330,      8.0467,
  LF (%):                     ,     69.2302,     69.3050,
  HF (%):                     ,     25.3669,     21.7400,
 Normalized powers            ,
  LF (n.u.):                  ,     71.4693,     75.3698,
  HF (n.u.):                  ,     26.1873,     23.6424,
 Total power (ms^2):          ,    500.6608,    470.8653,
 LF/HF ratio:                 ,      2.7292,      3.1879,


Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,   17.429697,            ,
  SD2 (ms):                   ,   28.241998,            ,
  SD2/SD1 ratio:              ,    1.620338,            ,
 Approximate entropy (ApEn):  ,      1.2024,            ,
 Sample entropy (SampEn):     ,      2.0328,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      1.2148,            ,
  alpha 2:                    ,      0.2658,            ,


RR INTERVAL DATA and SPECTRUM ESTIMATES,
                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,      10.826,       0.876,       0.000,     45.2397,       0.000,    403.0558,            ,            ,            ,
                              ,      11.696,       0.870,       0.003,     20.2825,       0.003,    808.7819,            ,            ,            ,
                              ,      12.584,       0.888,       0.007,      0.8650,       0.007,    816.8635,            ,            ,            ,
                              ,      13.468,       0.884,       0.010,      0.6862,       0.010,    830.5709,            ,            ,            ,
                              ,      14.366,       0.898,       0.013,     39.5980,       0.013,    850.2752,            ,            ,            ,
                              ,      15.228,       0.862,       0.017,     13.7310,       0.017,    876.5245,            ,            ,            ,
                              ,      16.106,       0.878,       0.020,    334.9491,       0.020,    910.0753,            ,            ,            ,
                              ,      16.978,       0.872,       0.023,    471.1836,       0.023,    951.9384,            ,            ,            ,
                              ,      17.828,       0.850,       0.027,   1000.9661,       0.027,   1003.4425,            ,            ,            ,
                              ,      18.704,       0.876,       0.030,   2084.8782,       0.030,   1066.3227,            ,            ,            ,
                              ,      19.580,       0.876,       0.033,    384.7213,       0.033,   1142.8424,            ,            ,            ,
                              ,      20.476,       0.896,       0.037,    150.8960,       0.037,   1235.9631,            ,            ,            ,
                              ,      21.372,       0.896,       0.040,    298.6223,       0.040,   1349.5785,            ,            ,            ,
                              ,      22.290,       0.918,       0.043,   1116.8144,       0.043,   1488.8397,            ,            ,            ,
                              ,      23.214,       0.924,       0.047,   1739.9173,       0.047,   1660.6024,            ,            ,            ,
                              ,      24.136,       0.922,       0.050,    700.9924,       0.050,   1874.0316,            ,            ,            ,
                              ,      25.034,       0.898,       0.053,   6295.6371,       0.053,   2141.3837,            ,            ,            ,
                              ,      25.912,       0.878,       0.057,   9798.5496,       0.057,   2478.9179,            ,            ,            ,
                              ,      26.774,       0.862,       0.060,    195.9848,       0.060,   2907.6676,            ,            ,            ,
                              ,      27.646,       0.872,       0.063,   1817.9377,       0.063,   3453.1991,            ,            ,            ,
                              ,      28.502,       0.856,       0.067,   4982.7937,       0.067,   4142.0220,            ,            ,            ,
                              ,      29.356,       0.854,       0.070,  10560.6257,       0.070,   4989.3778,            ,            ,            ,
                              ,      30.218,       0.862,       0.073,   7830.5628,       0.073,   5969.5913,            ,            ,            ,
                              ,      31.058,       0.840,       0.077,   3570.1429,       0.077,   6964.9092,            ,            ,            ,
                              ,      31.896,       0.838,       0.080,   4660.9275,       0.080,   7726.5188,            ,            ,            ,
                              ,      32.754,       0.858,       0.083,   7380.6112,       0.083,   7949.0385,            ,            ,            ,
                              ,      33.590,       0.836,       0.087,   4426.2876,       0.087,   7497.7683,            ,            ,            ,
                              ,      34.446,       0.856,       0.090,   2570.6031,       0.090,   6547.8870,            ,            ,            ,
                              ,      35.306,       0.860,       0.093,   4726.6940,       0.093,   5424.7816,            ,            ,            ,
                              ,      36.134,       0.828,       0.097,   2155.2911,       0.097,   4373.8757,            ,            ,            ,
                              ,      36.992,       0.858,       0.100,   1690.2352,       0.100,   3497.6908,            ,            ,            ,
                              ,      37.868,       0.876,       0.103,   8306.0883,       0.103,   2806.0598,            ,            ,            ,
                              ,      38.722,       0.854,       0.107,   3009.7560,       0.107,   2271.9252,            ,            ,            ,
                              ,      39.600,       0.878,       0.110,   2541.4333,       0.110,   1861.2300,            ,            ,            ,
                              ,      40.494,       0.894,       0.113,   4647.6557,       0.113,   1543.9831,            ,            ,            ,
