,target,mean,SD,R,p
0,bpm,79.3161139837252,22.919308692947393,-0.1025928956550167,0.41984005675900304
1,ibi,793.1419419452552,133.18252099253922,0.05317288581524155,0.6764629697407695
2,lf,438.957336043241,376.6355392297065,-0.02709189555568952,0.8317150640825144
3,hf,376.6619543623255,520.3014615655516,-0.1850660356888038,0.14318632795773945
4,min_lf,315.15296296563895,349.6830073795709,-0.0887975092058462,0.4853277594864407
5,min_hf,320.37697572321605,497.3899511118814,-0.2119495803574293,0.09269707574517336
6,lf/hf,2.175098107156122,1.8576427800025674,0.13065841458207963,0.30343945461767763
7,kubios_lf,441.34375,405.1440029001262,-0.1054903267930114,0.40676050018551724
8,kubios_hf,380.34375,514.6337052564062,-0.1982563255176617,0.11631659158565878
9,kubios_lf/hf,1.975140625,1.545762816006909,0.08736542793867327,0.49242149321749695
10,sdsd,20.29383950188515,8.88373203080575,-0.13466192775663033,0.2887334626831069
11,rmssd,48.382621639391964,54.72985479655626,-0.1436033190144493,0.2576077786968161
12,pnn20,0.5532786617936208,0.2061847272711361,-0.09471102189538858,0.45661606513459946
13,pnn50,0.19723068890632175,0.2620409751995314,-0.10233352687002742,0.42102253571394566
14,concentration_FC3,0.061714318234817704,0.18299720637304395,0.2688737545995105,0.03168772750386174
15,concentration_FC4,0.02940216135792784,0.17266865389855468,0.2644970769239988,0.0346826057375604
16,concentration_FCz,0.05697637573085663,0.1738325243632285,0.24569902030345342,0.050351726332750237
17,concentration_mean,0.049364285107867396,0.1633576506796753,0.2807418376219147,0.024635630126951847
18,FC3,0.42419324208128883,0.16419596059965114,-0.05436121903140224,0.669645829946495
19,FC4,0.46503550043949843,0.18578958292134293,-0.1432773514551553,0.2587009621083351
20,FCz,0.5742302825763062,0.14999505420931275,-0.10937019839798816,0.3896227752420828
21,mean_3ch,0.48781967503236445,0.15875088059016565,-0.10908143331576753,0.39088331679799937
22,max_concentration_FC3,0.30619604283829016,0.18883467425472142,0.2776148424049323,0.026350869363176932
23,max_concentration_FC4,0.2785680821475403,0.16983285370853912,0.2959857337994874,0.01756353787666909
24,max_concentration_FCz,0.2837516228664373,0.20107858849405924,0.28828565644571613,0.02088198099631186
25,max_concentration_mean,0.28950524928408927,0.170209668933555,0.31463054566717735,0.011338227194429371
26,lf_diff,410.4788608809102,901.9331141900813,0.10720180522121484,0.3991473190121176
27,hf_diff,378.9829074040411,805.0056634659117,0.22654078062078337,0.07184663158701268
28,lfhf_diff,1.1648203927719796,6.611211669146546,0.08838177363634808,0.4873815048942728
29,hr_mad,36.625,25.07519940100178,-0.05319567353539741,0.6763319971212717
30,sd1,34.21086418139648,38.69989472293654,-0.14360589840103805,0.2575991408045582
31,sd2,60.46192778988412,27.8979739095508,0.14962324719579082,0.23797993711730894
32,s,5794.0539602808685,4858.872498225225,-0.08736875730321181,0.4924049387412771
33,sd1/sd2,0.9622635176428479,2.1722261889210257,-0.11418359159161702,0.36896799089189547
34,breathingrate,0.2047861010113639,0.09939136198548974,-0.03313607509550917,0.7949136967019649
35,lf_nu,58.04222728980511,20.117783876747,0.21022915856231522,0.09543956839677734
36,hf_nu,41.95777271019489,20.117783876747,-0.2102291585623151,0.09543956839677774
