FpZ,FC3,FC4,FCz,O1,O2,Fp2
-0.223035177322724,-0.258457811563597,-0.170387531300881,-0.221025457387276,0.00929628420603096,-0.0354559641375676,-0.153226722042723
-0.241815328371831,-0.25621567655166,-0.171705604896317,-0.222808892581127,0.012579915185051,-0.0307979248736187,-0.171270712143667
-0.247565566020608,-0.254616055966896,-0.171609045729179,-0.224936956977903,0.0144447397082625,-0.0386050617343968,-0.181921869800858
-0.253206943035257,-0.254116458460994,-0.174126072665081,-0.222643500498053,0.022370625007291,-0.0388058887610728,-0.178774037356943
-0.232133483605959,-0.251357024421997,-0.156436110143012,-0.222639639803425,0.0487578464251162,-0.00835559965312876,-0.148092907256429
-0.231097457347147,-0.253950426165461,-0.15252400189637,-0.235362105649412,0.0497599384731841,-0.0075923578116788,-0.152745462676796
-0.223722888705909,-0.254188931930316,-0.150645689840492,-0.235014069747734,0.047213579881596,-0.0348298235845197,-0.140659310786999
-0.191017876090838,-0.247221433352417,-0.14501822594896,-0.229411353820103,0.0428683927206852,-0.0161267726018708,-0.128420703493075
-0.184049963833948,-0.247063236265093,-0.137122518288499,-0.228413107675263,0.0304477279246887,0.0015852719531233,-0.12880500065991
-0.177977205576118,-0.246022014278578,-0.138962541582214,-0.225786486695669,0.061115462148955,0.00304442889774401,-0.126517120132002
-0.208966532248154,-0.254512429156904,-0.128191240992584,-0.239411819292424,0.0626975793316699,0.00983020448145086,-0.156063031657877
-0.195565289112222,-0.25361939763576,-0.111772977397061,-0.236499662204121,0.0592831097517896,-0.00118385139196123,-0.143380167723414
-0.191613440440314,-0.253344331951047,-0.137398064288014,-0.237334199544268,0.0282089391864944,-0.0227275812164972,-0.130688384183965
-0.191193498639161,-0.25344445606162,-0.136409162457489,-0.237091906835437,0.00247377508850374,-0.0468264170747824,-0.129426919497068
-0.184460310512119,-0.253385483274324,-0.135671773154299,-0.231706842345177,-0.00386872002366817,-0.0498495280609897,-0.129937201857453
-0.181466846250122,-0.258358309903859,-0.133834264542181,-0.233479229316361,-0.0177643497102394,-0.0623049789892486,-0.130453262546228
-0.183546918040173,-0.279381152350107,-0.160742907586616,-0.239541167150891,-0.0490451979157183,-0.0757745247027141,-0.136990870983371
-0.158660916261545,-0.278836048235437,-0.152589566226091,-0.239341299915723,-0.053017355774495,-0.0691950669318052,-0.111978097407391
-0.156565620755118,-0.259445475304833,-0.125226805308222,-0.209746152954554,-0.052031170244514,-0.0691890760168277,-0.124143656138255
-0.140366518503628,-0.258714132648541,-0.123969523351958,-0.212335362388772,-0.0331726921943641,-0.0639737346699556,-0.0997694054397677
-0.148951650911342,-0.261670238970634,-0.142687201169987,-0.211245569401002,-0.0518361337274057,-0.0693777004394794,-0.110223407874362
-0.128314313476835,-0.257752979015836,-0.125239562970424,-0.20201890436565,-0.0247390678513867,-0.0385229112517327,-0.101391850760401
-0.112247688233892,-0.247823240372696,-0.0934289485414497,-0.1812988355396,-0.0195353152706197,-0.0467132426657317,-0.113803687736889
-0.107512938532905,-0.241043479810831,-0.0914167786440325,-0.172632262127576,0.00227751927518524,-0.0269562132760904,-0.104625476480229
-0.115052929567351,-0.239744239761622,-0.0884411930738478,-0.171113156010488,-0.0220667201417189,-0.0454604387650527,-0.119628198122241
-0.110566648499885,-0.236149337674396,-0.0850864816922534,-0.167677233299278,0.00503141821513167,-0.0175749351651652,-0.118857424897603
-0.113515149995689,-0.247251645442537,-0.0593038937379655,-0.150037759007983,0.00100990264168799,-0.00511638823969765,-0.105658483355326
