,target,linear-p,linear-rsquared,linear-rsquared_adj,linear-coef,nonlinear-p,nonlinear-rsquared,nonlinear-rsquared_adj,nonlinear-coef
0,bpm,0.8380003440918293,0.026243888514363656,-0.4606341672284544,-0.21851361231137645,0.8385234793288362,0.026074666728064466,-0.4608879999079032,-0.0015288754152215818
1,ibi,0.8369295389236239,0.026591975275657265,-0.46011203708651416,0.01859541431672926,0.8363819789231111,0.026770856821116906,-0.45984371476832475,1.1071996327219108e-05
2,lf,0.1779195502592717,0.6758162658459186,0.5137243987688779,-0.0028365556171547606,0.16166740845353067,0.7028015340490192,0.5542023010735289,-1.648156666254266e-06
3,hf,0.19387294637833455,0.6498408265807467,0.47476123987112007,-0.013433756260832272,0.1786190328441671,0.6746666932058514,0.5120000398087771,-2.4838212333511256e-05
4,lf/hf,0.46663745237131227,0.2844756072129635,-0.07328658918055475,-0.9600092637685957,0.4552048141398346,0.29680179453641153,-0.054797308195382755,-0.17233926312119796
5,kubios_lf,0.022478926757307262,0.9555474486335458,0.9333211729503187,-0.0025721942697113486,0.06087205815972105,0.881961291145158,0.822941936717737,-1.517154147173828e-06
6,kubios_hf,0.01185701896035653,0.9764265509779132,0.9646398264668699,-0.018131805375770978,0.021055536657201602,0.9583322623095195,0.9374983934642793,-3.774726093185016e-05
7,kubios_lf/hf,0.00724836869993837,0.9855558014489335,0.9783337021734002,-1.0953200275292492,0.025369685606151226,0.9499042497354524,0.9248563746031786,-0.17857098433859514
8,sdsd,0.030691130796949344,0.9395596839156968,0.9093395258735452,-1.020118676402002,0.025404567224023837,0.9498362575877922,0.9247543863816883,-0.03023954951643034
9,rmssd,0.2125479285039754,0.6200807649033795,0.43012114735506923,-0.3787279925788256,0.2074207311162957,0.6281818974642266,0.4422728461963399,-0.006134284477216818
10,pnn20,0.502837496292906,0.2471705550923059,-0.1292441673615412,-10.876784966715192,0.47954762660367,0.2708706729738726,-0.09369399053919114,-10.411853223336188
11,pnn50,0.015397283328481799,0.9694425096769339,0.9541637645154009,-52.75099410889733,0.0300009878046398,0.9408980836599745,0.9113471254899618,-299.2746674714946
12,concentration_FC3,0.7522267168584976,0.061391599838719446,-0.4079126002419209,5.208799422611095,0.7973518793561952,0.04106626080046594,-0.4384006087993011,6.398017518143291
13,concentration_FC4,0.13476537488350568,0.7486309565004803,0.6229464347507204,-16.270439785888023,0.1426923395722964,0.7349764246280226,0.6024646369420339,-25.001834740406604
14,concentration_FCz,0.916888737676091,0.006907481925073844,-0.48963877711238935,-1.3651855532387227,0.8941062971345486,0.01121347630655678,-0.4831797855401647,-3.665075653557224
15,concentration_mean,0.7153327443907542,0.08103544641609983,-0.37844683037585014,-6.188222178615261,0.7372462549409676,0.06903953054254763,-0.3964407041861786,-9.324323736503892
16,FC3,0.7286051486050908,0.07365516536366601,-0.38951725195450093,-5.370720770787095,0.6950559534621717,0.0929908715188652,-0.3605136927217023,-7.4446450132196205
17,FC4,0.13496363106539008,0.7482879195795743,0.6224318793693615,15.007758904143014,0.12937919035035836,0.7579805941949973,0.636970891292496,17.15649115272687
18,FCz,0.906181516037028,0.008801907933110198,-0.48679713810033465,1.5000963222786972,0.9152924957672736,0.0071753612733371774,-0.48923695808999423,1.2079007358892984
19,mean_3ch,0.7020304475870645,0.08878585416516427,-0.3668212187522535,6.339819878307402,0.6865912421205326,0.09822504951554956,-0.3526624257266757,7.267622968109677
20,lf_diff,0.1779195502592715,0.6758162658459188,0.5137243987688782,0.002836555617154762,0.1499994263072371,0.722500975278026,0.583751462917039,-3.0977892998963028e-06
21,hf_diff,0.19387294637833505,0.6498408265807467,0.47476123987112007,0.013433756260832243,0.2511868026736175,0.5607212044901598,0.3410818067352397,6.111365011873881e-05
22,lfhf_diff,0.4666374523713137,0.28447560721296294,-0.07328658918055564,0.9600092637685949,0.44841608389439824,0.30424481650639124,-0.04363277524041309,-0.2810646221222801
23,hr_mad,0.2263162322769314,0.5985865724381625,0.39787985865724373,-0.27500000000000036,0.19700506707051946,0.6448008623104209,0.46720129346563133,-0.005974287717189926
24,sd1,0.2126315162278066,0.6199491292377225,0.4299236938565838,-0.5355214436785076,0.20750163846287692,0.6280536530390244,0.4420804795585366,-0.012266828850387455
25,sd2,0.2013494121949174,0.6378427614014035,0.45676414210210525,-0.11948385521097868,0.1920154486652877,0.652839035195556,0.47925855279333396,-0.0010001206130559903
26,s,0.1819237564241413,0.6692487403031873,0.5038731104547809,-0.0011240937082306402,0.17183330849732414,0.6858600689144877,0.5287901033717315,-1.3364047787181436e-07
27,sd1/sd2,0.4184539936273861,0.3381957575279356,0.007293636291903383,26.03348048507013,0.4331463733728923,0.32132303402030393,-0.0180154489695441,33.51869933812638
28,breathingrate,0.3479216880981463,0.4252061248527679,0.1378091872791518,409.4234862819392,0.3479216880981493,0.425206124852768,0.13780918727915203,1513.3907310941486
29,lf_nu,0.4796102001391802,0.27080554379918476,-0.09379168430122276,-0.13489322452381058,0.4780559325533529,0.2724256095427515,-0.09136158568587271,-0.0009227283414561926
30,hf_nu,0.47961020013918,0.2708055437991833,-0.09379168430122498,0.13489322452381025,0.4839928484108337,0.2662633804911644,-0.10060492926325337,0.002505495864631134
