,target,linear-p,linear-rsquared,linear-rsquared_adj,linear-coef,nonlinear-p,nonlinear-rsquared,nonlinear-rsquared_adj,nonlinear-coef
0,bpm,0.1791168745173741,0.6738491057021239,0.5107736585531858,0.9795692717639279,0.180786654361441,0.671110505672321,0.5066657585084815,0.005885036008884691
1,ibi,0.17604388156039083,0.6789036851140674,0.5183555276711012,-0.11288345726510945,0.1746467371504434,0.6812080084964094,0.5218120127446141,-7.815097616713676e-05
2,lf,0.49441573375894543,0.2556154502705057,-0.11657682459424157,-0.011797211630098944,0.3903895384043715,0.3716249148868349,0.05743737233025237,-3.107070561221857e-05
3,hf,0.30487565307610365,0.48319785768637336,0.22479678652956003,-0.012900309875928852,0.30070599461426784,0.4890121059684204,0.2335181589526305,-3.11454024892411e-05
4,lf/hf,0.3691510063185397,0.3979704528289111,0.09695567924336657,0.7478294250297539,0.3506830006685573,0.42161256562078897,0.13241884843118346,0.1204969531660684
5,kubios_lf,0.4250053404287487,0.3306188585354589,-0.004071712196811683,-0.014826542709178266,0.36205135543544786,0.40697847310174906,0.11046770965262365,-3.605737895304382e-05
6,kubios_hf,0.2950387495476572,0.49697036463933086,0.2454555469589963,-0.014255290573856988,0.294986047872156,0.4970446726949218,0.2455670090423827,-3.240992370200785e-05
7,kubios_lf/hf,0.4220126247111309,0.33406940599331614,0.0011041089899741507,1.4720707549649914,0.3767943403709906,0.3883852941936283,0.08257794129044249,0.4167515482074916
8,sdsd,0.21269587294666112,0.6198477884752198,0.42977168271282973,-1.462119751467095,0.21364852620999045,0.6183486403317195,0.4275229604975793,-0.05594039531054666
9,rmssd,0.42649670763383285,0.3289060263548337,-0.006640960467749535,-0.8372410029465698,0.42531021423653637,0.3302683498608563,-0.004597475208715451,-0.017705835821096673
10,pnn20,0.7125766599276926,0.08261217641832153,-0.37608173537251766,23.59296026392233,0.7028610729425281,0.08829154197286504,-0.3675626870407025,28.10218601759454
11,pnn50,0.30549581567015593,0.4823360620516617,0.22350409307749253,-146.96182695570332,0.3028209019750342,0.48605869472290486,0.2290880420843573,-3569.261162899396
12,concentration_FC3,0.6815495357581998,0.10141069817581816,-0.3478839527362727,18.19532391188617,0.7176125345948319,0.0797426806179552,-0.38038597907306726,-249.02909323519657
13,concentration_FC4,0.7042399590053992,0.08747400184912801,-0.3687889972263081,-9.802181931812363,0.9962020895590322,1.4424123717438064e-05,-0.49997836381442395,1.9571310455663706
14,concentration_FCz,0.993676277608772,3.998946488137367e-05,-0.4999400158026779,0.20606847671059825,0.2502791905607065,0.5620812921063092,0.3431219381594638,-298.5810508920464
15,concentration_mean,0.9582370209233475,0.0017441464213570068,-0.4973837803679646,-1.6577110807831588,0.12654486463321857,0.7629238734986025,0.6443858102479036,-641.2431724141064
16,FC3,0.4958553781687729,0.2541617997213512,-0.11875730041797317,-25.978566415775134,0.47488508331466217,0.2757456757254494,-0.08638148641182597,-31.19423962767307
17,FC4,0.9571018464950044,0.0018402515741381409,-0.49723962263879273,-1.6181686095438792,0.9074565798870446,0.008564284606202954,-0.4871535730906955,-3.3135479593606463
18,FCz,0.7293795242725423,0.07323544188295561,-0.39014683717556653,-8.702402927862792,0.6784861060647894,0.10337118399338163,-0.3449432240099275,-9.148139386421587
19,mean_3ch,0.743889071454866,0.06559280772025078,-0.40161078841962383,-10.176630273027964,0.6974068009777673,0.09156264409450843,-0.3626560338582374,-11.780918014693283
20,lf_diff,0.494415733758945,0.2556154502705057,-0.11657682459424157,0.011797211630098944,0.6025159123996545,0.15799359989547912,-0.26300960015678143,1.9528602996427164e-05
21,hf_diff,0.30487565307610376,0.48319785768637324,0.22479678652955992,0.012900309875928844,0.31181636994940787,0.47359670866961023,0.21039506300441535,9.416633737934532e-06
22,lfhf_diff,0.3691510063185397,0.3979704528289113,0.09695567924336701,-0.7478294250297538,0.3471154165607633,0.42625827929262583,0.1393874189389388,0.1449890865689219
23,hr_mad,0.8546921560910552,0.02111436950146628,-0.4683284457478005,-0.15000000000000002,0.8133448542681516,0.03484014342817765,-0.4477397848577336,-0.004583521955636025
24,sd1,0.42640436630324297,0.32901195099598446,-0.006482073506023367,-1.183778589849588,0.42522386612350593,0.33036760407400934,-0.004448593888985997,-0.03540491017693757
25,sd2,0.47243075475389185,0.2783293085295484,-0.0825060372056774,-0.19888333703054661,0.44565742980814105,0.3072956851269163,-0.03905647230962561,-0.0023561125232475803
26,s,0.4400848404422726,0.31350498590255516,-0.029742521146167267,-0.002738530474159062,0.41389396675701584,0.3435202822038259,0.015280423305738866,-6.015175482319422e-07
27,sd1/sd2,0.655204438314799,0.11888397935781259,-0.32167403096328107,24.567087392512395,0.6902761442228094,0.09592886683749002,-0.35610669974376497,28.02117459624582
28,breathingrate,0.19923061607110534,0.6412316062378614,0.461847409356792,-16.585452311443568,0.2826686066935922,0.5145643278229123,0.27184649173436837,-28.383900160396095
29,lf_nu,0.4351607442616052,0.31904338482310357,-0.021434922765344755,0.08315888763893102,0.40828670011244195,0.3501246292638234,0.02518694389573506,0.0006583593647350325
30,hf_nu,0.4351607442616052,0.3190433848231038,-0.02143492276534431,-0.083158887638931,0.4898232907194171,0.2602802746923646,-0.10957958796145317,-0.0011052404275598232
