,target,linear-p,linear-rsquared,linear-rsquared_adj,linear-coef,nonlinear-p,nonlinear-rsquared,nonlinear-rsquared_adj,nonlinear-coef
0,bpm,0.11732739386497495,0.779110929621197,0.6686663944317954,0.05582819495975208,0.575873342474702,0.8634781449717968,0.5904344349153903,-0.026128315625641215
1,ibi,0.11171327459590853,0.7890533065291239,0.6835799597936858,0.004578443101797973,0.6003835001856814,0.8618127653876011,0.5854382961628033,0.00016226280301405555
2,lf,0.5716775568646846,0.18346011529340556,-0.22480982705989172,0.002595132116515011,0.6453561554252409,0.4117060014978656,-0.764881995506403,-1.1858365844262515e-05
3,hf,0.4373632835085577,0.3165600747442716,-0.02515988788359258,0.026827776668965624,0.5033018125545434,0.6547354568294425,-0.03579362951167253,-0.0007429889878554855
4,lf/hf,0.3380900736944942,0.4381247505417605,0.15718712581264072,0.4175295538513158,0.22197939572158035,0.9344107789931713,0.8032323369795138,-0.2376683399906495
5,kubios_lf,0.5503723667389371,0.20216500859194497,-0.19675248711208249,0.003219690350539963,0.616599508523439,0.4582018373205492,-0.6253944880383524,-1.695961745856979e-05
6,kubios_hf,0.30987231279827776,0.4762762246423985,0.2144143369635978,0.03365618414653914,0.41722625413901515,0.8054681855326347,0.416404556597904,-0.000715157869109181
7,kubios_lf/hf,0.4661096586528175,0.2850388965838111,-0.07244165512428324,0.3712988573135658,0.08572656003409222,0.987113756044936,0.961341268134808,-0.34554881755106037
8,sdsd,0.14855425880528225,0.7249598501986223,0.5874397752979335,0.2582805916557219,0.6632557100913143,0.7950000229303578,0.3850000687910733,-0.03293037417466406
9,rmssd,0.12183128465588047,0.7711802926091412,0.6567704389137119,0.14530791305650298,0.7879701613873569,0.7956376286790463,0.3869128860371389,-0.004407104960889139
10,pnn20,0.09984600916045645,0.8102772072243569,0.7154158108365354,8.075962467296012,0.7510745446475569,0.8378354118237015,0.5135062354711044,-10.55819991383795
11,pnn50,0.5805524809943723,0.17593622119997643,-0.23609566820003547,33.6863163895697,0.6252407977660299,0.43000240723302163,-0.709992778300935,-2326.201599812317
12,concentration_FC3,0.6262622426839218,0.13967991124365176,-0.29048013313452237,14.28400953456279,0.7868907729831687,0.23253830940309506,-1.3023850717907148,267.6920802005009
13,concentration_FC4,0.6624567914870736,0.11393541761320103,-0.32909687358019846,28.66050823204074,0.030687710959188732,0.9979426995832116,0.9938280987496347,6578.448582451175
14,concentration_FCz,0.3830269921277716,0.3806556924429051,0.07098353866435758,44.792576403104604,0.9665538286173562,0.3823636029750641,-0.8529091910748077,197.56074768593226
15,concentration_mean,0.5590301281517138,0.19445442787789413,-0.2083183581831589,26.215872734525522,0.6794463296401929,0.38200261312886086,-0.8539921606134175,1044.8061249980037
16,FC3,0.17691086264108163,0.6774757280382484,0.5162135920573726,5.606263193474369,0.42833749627032586,0.8747375987843734,0.6242127963531202,-26.315113266817093
17,FC4,0.14367971349695308,0.7332844330766604,0.5999266496149905,5.095112502527682,0.3350829571616923,0.9326852944895481,0.7980558834686442,-50.16520255669402
18,FCz,0.13847789217816414,0.7422203422657792,0.6133305133986687,5.132226798782882,0.5005566132211918,0.8708847877898744,0.6126543633696233,-37.85040152768691
19,mean_3ch,0.1508821824422654,0.7210010680940101,0.5815016021410151,5.283589463163267,0.44631717104912594,0.8839156927866738,0.6517470783600214,-33.636806783897754
20,lf_diff,0.3630473430920125,0.40570868714214436,0.1085630307132166,0.004344243216805726,0.660443008190281,0.5593410714777844,-0.32197678556664666,1.9169271782838682e-05
21,hf_diff,0.10543018556697058,0.8002551528947448,0.7003827293421172,0.015601250209859103,0.931741923461737,0.8025426395635876,0.40762791869076287,-1.5708925749086892e-05
22,lfhf_diff,0.5040775604353852,0.24593906606371874,-0.13109140090442195,-0.4652233591723991,0.23862346344496307,0.8989264783198236,0.6967794349594709,-0.6441135134382403
23,hr_mad,0.1738684774683213,0.6824932925205094,0.5237399387807641,0.1365859338612017,0.546970072804319,0.8179057891404551,0.45371736742136526,-0.006123426319498463
24,sd1,0.12182264470650027,0.7711954673502857,0.6567932010254285,0.20551258416141366,0.7880625567173014,0.7956306653191869,0.38689199595756074,-0.008814192453091937
25,sd2,0.18921500831135865,0.6573723027475502,0.4860584541213253,0.0728447303831789,0.5433149287344081,0.8054460080591294,0.4163380241773881,-0.0018699749134524597
26,s,0.2625064338238511,0.5438967601512135,0.3158451402268202,0.0010077025525869713,0.40913621556065927,0.8361668006331245,0.5085004018993736,-5.350417345283421e-07
27,sd1/sd2,0.12651543238199392,0.762975289866815,0.6444629348002224,9.003422577106086,0.7947695499368757,0.7867666739948596,0.36030002198457867,-21.12910860731995
28,breathingrate,0.11446764365405307,0.7841675541356052,0.6762513312034079,29.374999999999993,0.11446764365405304,0.7841675541356052,0.6762513312034079,3.848253275109167
29,lf_nu,0.14369653236670782,0.7332556286808009,0.5998834430212012,0.04388269837444793,0.26758899425416754,0.9555836585970205,0.8667509757910616,-0.004378383354777348
30,hf_nu,0.023259358546363244,0.9540222806672618,0.9310334210008927,0.2880630676057763,0.8384948622557765,0.9569184423730805,0.8707553271192416,0.002963210081351121
