,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.2704342771219099,0.31368547632795607,0.4604772901586193,0.6058978178306037,0.1755636309390977,0.23940763504482337,0.2366706343404792,0.32887668025192707,0.460020194772393,,,,,,,,
boredom,0.35809506298178556,0.2406683790886608,0.37696449130832904,0.6787877337603668,0.31493303310272835,0.3660908445697291,0.20039861732867767,0.2390978468093161,0.4321402013857855,0.07301709723929528,0.08351279885029028,-0.07288991592976313,0.299046683636754,0.36416462067813204,0.04104587052488906,0.027879993386607477,0.23475239161325837
flow,0.288167248750942,0.28206774083878955,0.23870193385704064,0.5197228444026115,0.3216988158874521,0.31007961337006207,0.13338118505317456,0.24835670671518567,0.34683083969948053,0.03161773548916652,0.22177535630157869,0.08617497342799219,0.264206452601784,0.42464830568676537,0.19522559041849802,0.11318935507291246,0.29469344956901583
ultra,0.2449215382835613,0.2692826821364672,0.30940746294123644,0.5134611604370796,0.3052540495978953,0.2768444458610101,0.11330169777892811,0.24278441328413267,0.36405043517159436,0.04440279419148885,0.15106982721738288,0.09243665739352414,0.322297245991752,0.36215470647351805,0.234608640401693,0.09596975960079862,0.3063535309556544
overload,0.24935610779182252,0.16124412536796612,0.2383370782980529,0.3572828192040768,0.21390667440729993,0.1965103919926538,0.20054777041618588,0.273532792917795,0.2522880076233653,0.15244135095998995,0.22214021186056643,0.24861499862652692,0.3809721012573063,0.438829862697814,0.421356669314447,0.20773218714902777,0.4137195444231891
