,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.1950058767014543,0.2550349077339918,0.2286273636249225,0.35730030978399174,0.11610559552532365,0.13997677342193815,0.19382854486953174,0.2122684816658791,0.28032086038096865,,,,,,,,
boredom,0.14539370523514014,0.4383215791003392,0.31439534313107503,0.5535894427184629,0.1552526745900178,0.17734891976441503,0.16684417923742945,0.11303338668098432,0.4354354549832924,-0.1832866713663474,-0.08576797950615253,-0.19628913293447114,0.076381384672294,0.05935619763072997,0.13787241883236095,-0.15511459460232369,0.09120333371179497
flow,0.23600758344012904,0.30568843994054085,0.20388922131957227,0.35765244934184026,0.08256211639199341,0.15671360317201305,0.2727622450157775,0.16122877111191686,0.28907670353398446,-0.05065353220654906,0.024738142305350236,-0.0003521395578485187,0.11714952969352599,0.30829821621200104,0.20318671459618504,-0.00875584315301578,0.20954482016723733
ultra,0.2461535607775286,0.26554065700725543,0.17555086043512957,0.28525496611367257,0.07988817976032017,0.14008418099796335,0.26582525503055326,0.1948045845060909,0.24211549451868586,-0.010505749273263643,0.05307650318979293,0.07204534367031917,0.22436726780033397,0.30829821621200104,0.450546749002522,0.03820536586228282,0.32773741100495235
overload,0.18597295042459874,0.2212239855823562,0.16585897810746902,0.21136118145281654,0.10027521412811506,0.10507757544740633,0.2540745227734576,0.19325185600101236,0.19948138171421392,0.033810922151635586,0.06276838551745348,0.1459391283311752,0.2126665436668157,0.3749510683657345,0.4110640260414095,0.08083947866675475,0.3328938793579866
