,FpZ,FC3,FC4,FCz,O1,O2,Fp2,mean_all,mean_3ch,concentration_FC3,concentration_FC4,concentration_FCz,max_concentration_FC3,max_concentration_FC4,max_concentration_FCz,concentration_mean,max_concentration_mean
rest,0.3155386808056975,0.5334323147209413,0.5499026937688749,0.5829178827534763,0.2700441353341223,0.2878882772170744,0.2531994623903917,0.39898906385579697,0.5554176304144308,,,,,,,,
boredom,0.35818057588512425,0.5819052296513466,0.5603590686517422,0.6038535048966798,0.14960437048132166,0.12161058413273083,0.29885746249007955,0.21543887643824283,0.5820392677332562,-0.048472914930405286,-0.010456374882867325,-0.020935622143203436,0.14419831907164493,0.19044117714608905,0.16313467852720498,-0.026621637318825348,0.16592472491497964
flow,0.09619956135193283,0.1807087032919998,0.1779760606149304,0.20565774927930194,0.16959202530846584,0.16954629416571096,0.09377079013571217,0.33076431733934253,0.1881141710620774,0.3527236114289415,0.3719266331539445,0.3772601334741744,0.6125001704022262,0.5647999916532381,0.6217996418440384,0.3673034593523535,0.5996999346331676
ultra,0.08421719543832536,0.15508259514567221,0.17330447964200554,0.16943205721671603,0.2190617556177718,0.2001799956522679,0.1035014036934866,0.33949645237369624,0.16593971066813126,0.3783497195752691,0.37659821412686934,0.4134858255367603,0.6125001704022262,0.5880169059142347,0.6217996418440384,0.3894779197462996,0.6074389060534997
overload,0.14309256176839383,0.2041961069223127,0.18447714564777887,0.2128639601528793,0.09535452355845357,0.07932319064387112,0.1243662676039049,0.3393881144419157,0.2005124042409903,0.3292362077986286,0.36542554812109607,0.370053922600597,0.6306048537296371,0.6677383122964821,0.672302125701915,0.3549052261734406,0.6568817639093447
